6463,Male,<=50K
6464,Female,<=50K
6465,Male,>50K
6466,Male,<=50K
6467,Male,<=50K
6468,Male,>50K
6469,Female,<=50K
6470,Female,<=50K
6471,Male,<=50K
6472,Male,<=50K
6473,Male,<=50K
6474,Female,<=50K
6475,Male,>50K
6476,Female,<=50K
6477,Male,<=50K
6478,Male,>50K
6479,Male,<=50K
6480,Male,<=50K
6481,Female,<=50K
6482,Male,>50K
6483,Male,>50K
6484,Male,>50K
6485,Male,>50K
6486,Male,<=50K
6487,Male,>50K
6488,Male,<=50K
6489,Male,<=50K
6490,Male,<=50K
6491,Male,<=50K
6492,Male,>50K
6493,Female,<=50K
6494,Female,<=50K
6495,Male,<=50K
6496,Female,<=50K
6497,Male,<=50K
6498,Male,<=50K
6499,Male,>50K
6500,Male,>50K
6501,Male,<=50K
6502,Male,<=50K
6503,Female,<=50K
6504,Male,<=50K
6505,Female,<=50K
6506,Male,<=50K
6507,Male,<=50K
6508,Male,<=50K
6509,Male,<=50K
6510,Male,<=50K
6511,Female,<=50K
6512,Male,>50K
6513,Male,>50K
6514,Male,<=50K
6515,Male,<=50K
6516,Female,<=50K
6517,Female,<=50K
6518,Male,<=50K
6519,Male,>50K
6520,Male,<=50K
6521,Female,<=50K
6522,Male,<=50K
6523,Female,<=50K
6524,Male,>50K
6525,Male,<=50K
6526,Male,<=50K
6527,Male,<=50K
6528,Male,>50K
6529,Female,<=50K
6530,Male,>50K
6531,Female,<=50K
6532,Male,<=50K
6533,Male,>50K
6534,Female,<=50K
6535,Male,>50K
6536,Male,<=50K
6537,Male,>50K
6538,Male,<=50K
6539,Male,<=50K
6540,Male,<=50K
6541,Male,<=50K
6542,Female,<=50K
6543,Male,<=50K
6544,Female,<=50K
6545,Female,<=50K
6546,Male,>50K
6547,Male,>50K
6548,Male,>50K
6549,Female,<=50K
6550,Male,<=50K
6551,Female,<=50K
6552,Male,<=50K
6553,Female,<=50K
6554,Male,<=50K
6555,Male,>50K
6556,Male,>50K
6557,Male,<=50K
6558,Female,<=50K
6559,Male,<=50K
6560,Male,<=50K
6561,Male,>50K
6562,Male,<=50K
6563,Male,>50K
6564,Female,<=50K
6565,Female,<=50K
6566,Male,<=50K
6567,Female,<=50K
6568,Male,<=50K
6569,Male,>50K
6570,Male,<=50K
6571,Male,<=50K
6572,Female,<=50K
6573,Male,>50K
6574,Male,>50K
6575,Male,<=50K
6576,Male,>50K
6577,Male,<=50K
6578,Female,<=50K
6579,Female,<=50K
6580,Male,>50K
6581,Male,>50K
6582,Male,<=50K
6583,Female,<=50K
6584,Female,<=50K
6585,Male,<=50K
6586,Male,<=50K
6587,Male,<=50K
6588,Female,<=50K
6589,Female,<=50K
6590,Male,>50K
6591,Female,<=50K
6592,Female,<=50K
6593,Male,<=50K
6594,Female,<=50K
6595,Female,>50K
6596,Male,<=50K
6597,Male,<=50K
6598,Male,>50K
6599,Male,>50K
6600,Male,<=50K
6601,Female,<=50K
6602,Female,<=50K
6603,Male,>50K
6604,Male,<=50K
6605,Male,<=50K
6606,Male,>50K
6607,Male,<=50K
6608,Male,>50K
6609,Male,>50K
6610,Male,<=50K
6611,Female,<=50K
6612,Female,<=50K
6613,Male,<=50K
6614,Male,>50K
6615,Female,<=50K
6616,Male,<=50K
6617,Female,<=50K
6618,Male,<=50K
6619,Male,<=50K
6620,Male,<=50K
6621,Male,>50K
6622,Male,<=50K
6623,Female,<=50K
6624,Male,<=50K
6625,Male,>50K
6626,Female,<=50K
6627,Male,<=50K
6628,Male,<=50K
6629,Female,<=50K
6630,Female,<=50K
6631,Male,<=50K
6632,Female,<=50K
6633,Male,>50K
6634,Male,<=50K
6635,Male,<=50K
6636,Male,<=50K
6637,Female,>50K
6638,Male,<=50K
6639,Male,>50K
6640,Female,<=50K
6641,Male,<=50K
6642,Male,<=50K
6643,Male,<=50K
6644,Male,<=50K
6645,Male,<=50K
6646,Male,<=50K
6647,Male,<=50K
6648,Male,>50K
6649,Male,>50K
6650,Female,<=50K
6651,Male,<=50K
6652,Male,>50K
6653,Male,<=50K
6654,Female,<=50K
6655,Male,>50K
6656,Female,<=50K
6657,Male,<=50K
6658,Male,>50K
6659,Male,<=50K
6660,Male,>50K
6661,Male,>50K
6662,Female,<=50K
6663,Male,<=50K
6664,Female,>50K
6665,Male,>50K
6666,Male,<=50K
6667,Female,<=50K
6668,Female,<=50K
6669,Female,>50K
6670,Male,<=50K
6671,Female,<=50K
6672,Female,<=50K
6673,Female,<=50K
6674,Male,<=50K
6675,Male,>50K
6676,Male,<=50K
6677,Female,>50K
6678,Male,<=50K
6679,Male,<=50K
6680,Male,<=50K
6681,Male,<=50K
6682,Male,<=50K
6683,Male,<=50K
6684,Male,<=50K
6685,Male,<=50K
6686,Female,>50K
6687,Female,<=50K
6688,Female,<=50K
6689,Male,>50K
6690,Male,<=50K
6691,Male,<=50K
6692,Female,<=50K
6693,Male,<=50K
6694,Female,<=50K
6695,Female,<=50K
6696,Female,<=50K
6697,Male,>50K
6698,Male,<=50K
6699,Male,<=50K
6700,Male,<=50K
6701,Male,<=50K
6702,Male,<=50K
6703,Male,>50K
6704,Male,<=50K
6705,Male,<=50K
6706,Female,<=50K
6707,Female,<=50K
6708,Male,>50K
6709,Female,<=50K
6710,Female,<=50K
6711,Male,<=50K
6712,Male,<=50K
6713,Male,>50K
6714,Male,>50K
6715,Male,<=50K
6716,Female,>50K
6717,Male,<=50K
6718,Male,<=50K
6719,Male,<=50K
6720,Male,<=50K
6721,Male,<=50K
6722,Male,<=50K
6723,Male,<=50K
6724,Male,<=50K
6725,Male,<=50K
6726,Female,<=50K
6727,Male,>50K
6728,Male,>50K
6729,Male,<=50K
6730,Male,<=50K
6731,Male,<=50K
6732,Female,<=50K
6733,Male,<=50K
6734,Female,<=50K
6735,Male,>50K
6736,Male,<=50K
6737,Male,<=50K
6738,Male,<=50K
6739,Male,<=50K
6740,Male,<=50K
6741,Male,<=50K
6742,Female,<=50K
6743,Male,<=50K
6744,Male,<=50K
6745,Male,<=50K
6746,Male,>50K
6747,Male,<=50K
6748,Male,<=50K
6749,Male,<=50K
6750,Male,<=50K
6751,Male,>50K
6752,Male,<=50K
6753,Female,<=50K
6754,Male,<=50K
6755,Male,<=50K
6756,Female,<=50K
6757,Female,<=50K
6758,Male,>50K
6759,Male,<=50K
6760,Male,<=50K
6761,Male,<=50K
6762,Female,<=50K
6763,Male,>50K
6764,Male,>50K
6765,Male,>50K
6766,Male,<=50K
6767,Female,<=50K
6768,Male,<=50K
6769,Male,>50K
6770,Female,<=50K
6771,Male,<=50K
6772,Female,<=50K
6773,Female,<=50K
6774,Male,<=50K
6775,Male,<=50K
6776,Male,<=50K
6777,Female,<=50K
6778,Female,<=50K
6779,Female,<=50K
6780,Female,<=50K
6781,Male,<=50K
6782,Female,<=50K
6783,Male,<=50K
6784,Male,<=50K
6785,Male,>50K
6786,Male,<=50K
6787,Male,>50K
6788,Female,<=50K
6789,Female,<=50K
6790,Female,<=50K
6791,Female,<=50K
6792,Male,>50K
6793,Female,<=50K
6794,Female,<=50K
6795,Female,<=50K
6796,Male,<=50K
6797,Female,>50K
6798,Male,<=50K
6799,Female,<=50K
6800,Female,<=50K
6801,Female,<=50K
6802,Female,<=50K
6803,Male,>50K
6804,Male,>50K
6805,Male,<=50K
6806,Female,<=50K
6807,Female,<=50K
6808,Male,<=50K
6809,Female,<=50K
6810,Female,<=50K
6811,Male,<=50K
6812,Female,<=50K
6813,Male,<=50K
6814,Female,>50K
6815,Female,<=50K
6816,Female,>50K
6817,Male,<=50K
6818,Male,<=50K
6819,Male,<=50K
6820,Male,<=50K
6821,Male,<=50K
6822,Male,<=50K
6823,Male,>50K
6824,Male,<=50K
6825,Male,<=50K
6826,Male,<=50K
6827,Female,<=50K
6828,Female,<=50K
6829,Male,<=50K
6830,Male,<=50K
6831,Female,<=50K
6832,Female,<=50K
6833,Male,>50K
6834,Male,>50K
6835,Female,<=50K
6836,Male,<=50K
6837,Male,<=50K
6838,Female,<=50K
6839,Female,<=50K
6840,Male,<=50K
6841,Male,<=50K
6842,Male,<=50K
6843,Female,>50K
6844,Male,>50K
6845,Female,<=50K
6846,Female,<=50K
6847,Female,<=50K
6848,Male,<=50K
6849,Male,>50K
6850,Male,>50K
6851,Male,<=50K
6852,Male,<=50K
6853,Male,<=50K
6854,Female,<=50K
6855,Female,<=50K
6856,Male,<=50K
6857,Female,<=50K
6858,Male,<=50K
6859,Male,<=50K
6860,Female,<=50K
6861,Female,<=50K
6862,Male,>50K
6863,Female,<=50K
6864,Male,<=50K
6865,Female,<=50K
6866,Male,<=50K
6867,Male,<=50K
6868,Female,<=50K
6869,Male,>50K
6870,Female,>50K
6871,Male,<=50K
6872,Male,<=50K
6873,Male,<=50K
6874,Male,<=50K
6875,Female,<=50K
6876,Male,>50K
6877,Male,<=50K
6878,Female,<=50K
6879,Male,>50K
6880,Male,>50K
6881,Male,<=50K
6882,Female,<=50K
6883,Male,<=50K
6884,Female,<=50K
6885,Male,<=50K
6886,Male,<=50K
6887,Male,<=50K
6888,Male,<=50K
6889,Female,<=50K
6890,Male,>50K
6891,Female,<=50K
6892,Male,<=50K
6893,Male,<=50K
6894,Male,<=50K
6895,Female,<=50K
6896,Male,<=50K
6897,Male,>50K
6898,Male,<=50K
6899,Male,<=50K
6900,Male,>50K
6901,Male,<=50K
6902,Female,<=50K
6903,Male,<=50K
6904,Male,>50K
6905,Male,<=50K
6906,Male,>50K
6907,Male,<=50K
6908,Female,<=50K
6909,Female,<=50K
6910,Male,<=50K
6911,Male,>50K
6912,Male,<=50K
6913,Male,<=50K
6914,Female,<=50K
6915,Male,<=50K
6916,Female,<=50K
6917,Female,<=50K
6918,Female,<=50K
6919,Female,<=50K
6920,Female,<=50K
6921,Female,<=50K
6922,Male,<=50K
6923,Female,<=50K
6924,Male,>50K
6925,Male,>50K
6926,Male,<=50K
6927,Female,<=50K
6928,Male,<=50K
6929,Male,<=50K
6930,Female,<=50K
6931,Male,<=50K
6932,Female,<=50K
6933,Male,<=50K
6934,Male,>50K
6935,Male,>50K
6936,Male,<=50K
6937,Male,<=50K
6938,Female,<=50K
6939,Male,<=50K
6940,Male,<=50K
6941,Male,>50K
6942,Male,>50K
6943,Female,<=50K
6944,Female,<=50K
6945,Male,<=50K
6946,Male,<=50K
6947,Male,<=50K
6948,Female,>50K
6949,Male,<=50K
6950,Male,<=50K
6951,Female,<=50K
6952,Female,<=50K
6953,Female,<=50K
6954,Male,>50K
6955,Female,<=50K
6956,Male,<=50K
6957,Male,>50K
6958,Male,<=50K
6959,Male,<=50K
6960,Male,>50K
6961,Male,<=50K
6962,Male,>50K
6963,Female,<=50K
6964,Male,<=50K
6965,Male,<=50K
6966,Male,<=50K
6967,Female,<=50K
6968,Male,<=50K
6969,Male,<=50K
6970,Female,<=50K
6971,Male,>50K
6972,Male,<=50K
6973,Male,>50K
6974,Female,<=50K
6975,Female,<=50K
6976,Female,<=50K
6977,Male,<=50K
6978,Male,<=50K
6979,Male,<=50K
6980,Male,<=50K
6981,Male,<=50K
6982,Male,<=50K
6983,Male,<=50K
6984,Female,<=50K
6985,Male,>50K
6986,Female,>50K
6987,Male,<=50K
6988,Female,>50K
6989,Male,<=50K
6990,Female,<=50K
6991,Female,>50K
6992,Male,>50K
6993,Female,<=50K
6994,Male,>50K
6995,Female,<=50K
6996,Male,<=50K
6997,Female,<=50K
6998,Male,<=50K
6999,Male,<=50K
7000,Male,>50K
7001,Male,<=50K
7002,Female,<=50K
7003,Male,<=50K
7004,Female,<=50K
7005,Male,<=50K
7006,Male,>50K
7007,Female,<=50K
7008,Male,<=50K
7009,Female,<=50K
7010,Male,<=50K
7011,Male,<=50K
7012,Male,>50K
7013,Male,<=50K
7014,Female,<=50K
7015,Male,<=50K
7016,Male,<=50K
7017,Male,<=50K
7018,Male,>50K
7019,Male,<=50K
7020,Male,<=50K
7021,Male,>50K
7022,Male,<=50K
7023,Male,>50K
7024,Male,<=50K
7025,Male,<=50K
7026,Female,<=50K
7027,Male,<=50K
7028,Female,<=50K
7029,Male,>50K
7030,Male,<=50K
7031,Male,>50K
7032,Male,<=50K
7033,Male,>50K
7034,Male,>50K
7035,Female,>50K
7036,Female,<=50K
7037,Male,<=50K
7038,Female,<=50K
7039,Male,<=50K
7040,Female,<=50K
7041,Male,<=50K
7042,Female,<=50K
7043,Female,>50K
7044,Male,<=50K
7045,Female,<=50K
7046,Male,<=50K
7047,Female,>50K
7048,Male,<=50K
7049,Male,<=50K
7050,Female,<=50K
7051,Male,>50K
7052,Male,<=50K
7053,Male,<=50K
7054,Male,<=50K
7055,Female,<=50K
7056,Male,<=50K
7057,Female,<=50K
7058,Male,>50K
7059,Female,<=50K
7060,Male,>50K
7061,Female,<=50K
7062,Female,<=50K
7063,Female,<=50K
7064,Male,>50K
7065,Male,<=50K
7066,Male,<=50K
7067,Male,<=50K
7068,Male,<=50K
7069,Male,<=50K
7070,Male,<=50K
7071,Male,>50K
7072,Male,<=50K
7073,Male,>50K
7074,Male,<=50K
7075,Female,<=50K
7076,Female,<=50K
7077,Male,<=50K
7078,Female,<=50K
7079,Male,>50K
7080,Female,<=50K
7081,Female,<=50K
7082,Female,>50K
7083,Female,>50K
7084,Male,>50K
7085,Male,>50K
7086,Male,<=50K
7087,Female,>50K
7088,Male,<=50K
7089,Male,<=50K
7090,Male,>50K
7091,Female,<=50K
7092,Female,<=50K
7093,Female,>50K
7094,Female,<=50K
7095,Male,<=50K
7096,Male,<=50K
7097,Male,<=50K
7098,Female,<=50K
7099,Male,<=50K
7100,Male,>50K
7101,Female,<=50K
7102,Female,<=50K
7103,Male,>50K
7104,Male,>50K
7105,Female,<=50K
7106,Female,<=50K
7107,Female,<=50K
7108,Female,<=50K
7109,Female,<=50K
7110,Male,>50K
7111,Male,<=50K
7112,Female,<=50K
7113,Male,<=50K
7114,Male,<=50K
7115,Female,<=50K
7116,Male,<=50K
7117,Male,>50K
7118,Male,<=50K
7119,Female,<=50K
7120,Male,>50K
7121,Female,<=50K
7122,Male,<=50K
7123,Male,>50K
7124,Male,<=50K
7125,Female,<=50K
7126,Male,<=50K
7127,Male,<=50K
7128,Male,<=50K
7129,Male,<=50K
7130,Male,<=50K
7131,Female,>50K
7132,Female,<=50K
7133,Male,<=50K
7134,Male,>50K
7135,Male,<=50K
7136,Male,<=50K
7137,Female,<=50K
7138,Male,>50K
7139,Male,<=50K
7140,Male,>50K
7141,Female,<=50K
7142,Male,<=50K
7143,Male,>50K
7144,Female,<=50K
7145,Male,<=50K
7146,Male,<=50K
7147,Male,>50K
7148,Male,<=50K
7149,Male,<=50K
7150,Male,<=50K
7151,Female,<=50K
7152,Male,<=50K
7153,Male,<=50K
7154,Male,<=50K
7155,Male,>50K
7156,Male,>50K
7157,Male,<=50K
7158,Female,<=50K
7159,Male,<=50K
7160,Female,<=50K
7161,Male,<=50K
7162,Male,<=50K
7163,Female,>50K
7164,Female,<=50K
7165,Female,<=50K
7166,Male,<=50K
7167,Male,<=50K
7168,Female,<=50K
7169,Male,<=50K
7170,Male,<=50K
7171,Female,<=50K
7172,Female,<=50K
7173,Male,<=50K
7174,Female,<=50K
7175,Male,<=50K
7176,Male,<=50K
7177,Male,>50K
7178,Female,<=50K
7179,Male,<=50K
7180,Male,<=50K
7181,Female,<=50K
7182,Female,<=50K
7183,Female,<=50K
7184,Male,>50K
7185,Female,<=50K
7186,Female,<=50K
7187,Male,<=50K
7188,Female,<=50K
7189,Male,<=50K
7190,Female,<=50K
7191,Female,<=50K
7192,Male,<=50K
7193,Male,<=50K
7194,Male,>50K
7195,Male,<=50K
7196,Female,<=50K
7197,Female,<=50K
7198,Male,<=50K
7199,Female,>50K
7200,Female,<=50K
7201,Male,<=50K
7202,Male,>50K
7203,Male,>50K
7204,Male,<=50K
7205,Male,>50K
7206,Male,<=50K
7207,Male,>50K
7208,Male,>50K
7209,Female,<=50K
7210,Male,<=50K
7211,Male,<=50K
7212,Male,<=50K
7213,Male,<=50K
7214,Male,>50K
7215,Male,>50K
7216,Male,<=50K
7217,Male,<=50K
7218,Male,<=50K
7219,Male,<=50K
7220,Female,<=50K
7221,Female,<=50K
7222,Female,>50K
7223,Female,<=50K
7224,Male,<=50K
7225,Male,<=50K
7226,Male,<=50K
7227,Female,<=50K
7228,Male,<=50K
7229,Female,<=50K
7230,Female,<=50K
7231,Male,<=50K
7232,Female,<=50K
7233,Female,<=50K
7234,Female,<=50K
7235,Female,<=50K
7236,Male,<=50K
7237,Female,<=50K
7238,Female,<=50K
7239,Female,<=50K
7240,Male,<=50K
7241,Female,<=50K
7242,Male,<=50K
7243,Female,<=50K
7244,Male,<=50K
7245,Male,<=50K
7246,Male,<=50K
7247,Male,<=50K
7248,Male,<=50K
7249,Male,>50K
7250,Female,<=50K
7251,Male,<=50K
7252,Male,<=50K
7253,Male,>50K
7254,Female,<=50K
7255,Male,<=50K
7256,Female,<=50K
7257,Male,<=50K
7258,Male,>50K
7259,Male,<=50K
7260,Female,<=50K
7261,Male,>50K
7262,Female,<=50K
7263,Male,<=50K
7264,Male,<=50K
7265,Male,>50K
7266,Male,>50K
7267,Female,<=50K
7268,Male,>50K
7269,Female,>50K
7270,Female,<=50K
7271,Male,>50K
7272,Male,>50K
7273,Female,<=50K
7274,Male,<=50K
7275,Female,>50K
7276,Male,<=50K
7277,Male,<=50K
7278,Female,<=50K
7279,Female,<=50K
7280,Male,<=50K
7281,Female,<=50K
7282,Male,<=50K
7283,Male,<=50K
7284,Female,<=50K
7285,Male,>50K
7286,Male,>50K
7287,Male,>50K
7288,Male,<=50K
7289,Male,<=50K
7290,Female,>50K
7291,Male,<=50K
7292,Male,<=50K
7293,Female,<=50K
7294,Male,>50K
7295,Male,<=50K
7296,Male,>50K
7297,Male,<=50K
7298,Male,<=50K
7299,Male,>50K
7300,Female,<=50K
7301,Female,<=50K
7302,Male,<=50K
7303,Male,<=50K
7304,Female,<=50K
7305,Female,>50K
7306,Male,<=50K
7307,Male,<=50K
7308,Female,<=50K
7309,Male,>50K
7310,Female,<=50K
7311,Female,<=50K
7312,Male,<=50K
7313,Female,<=50K
7314,Male,<=50K
7315,Female,<=50K
7316,Male,<=50K
7317,Male,>50K
7318,Female,<=50K
7319,Female,<=50K
7320,Male,<=50K
7321,Male,<=50K
7322,Female,<=50K
7323,Male,<=50K
7324,Male,<=50K
7325,Male,<=50K
7326,Male,<=50K
7327,Male,>50K
7328,Female,<=50K
7329,Female,<=50K
7330,Male,<=50K
7331,Male,<=50K
7332,Male,<=50K
7333,Female,<=50K
7334,Male,<=50K
7335,Female,<=50K
7336,Female,>50K
7337,Male,>50K
7338,Male,<=50K
7339,Male,>50K
7340,Male,<=50K
7341,Male,<=50K
7342,Male,>50K
7343,Male,>50K
7344,Male,<=50K
7345,Female,<=50K
7346,Male,<=50K
7347,Female,>50K
7348,Female,<=50K
7349,Male,<=50K
7350,Male,<=50K
7351,Male,>50K
7352,Male,<=50K
7353,Male,>50K
7354,Male,<=50K
7355,Male,>50K
7356,Male,<=50K
7357,Male,<=50K
7358,Female,<=50K
7359,Male,>50K
7360,Male,<=50K
7361,Female,<=50K
7362,Female,>50K
7363,Female,<=50K
7364,Male,<=50K
7365,Male,<=50K
7366,Male,<=50K
7367,Male,>50K
7368,Female,<=50K
7369,Male,<=50K
7370,Male,<=50K
7371,Male,>50K
7372,Male,<=50K
7373,Male,<=50K
7374,Male,<=50K
7375,Male,<=50K
7376,Male,>50K
7377,Female,>50K
7378,Female,<=50K
7379,Male,<=50K
7380,Male,>50K
7381,Female,<=50K
7382,Male,<=50K
7383,Male,>50K
7384,Male,<=50K
7385,Male,>50K
7386,Female,<=50K
7387,Female,<=50K
7388,Female,<=50K
7389,Male,<=50K
7390,Male,<=50K
7391,Male,<=50K
7392,Male,<=50K
7393,Male,>50K
7394,Male,<=50K
7395,Male,<=50K
7396,Male,<=50K
7397,Male,<=50K
7398,Male,<=50K
7399,Male,<=50K
7400,Female,<=50K
7401,Female,<=50K
7402,Male,<=50K
7403,Male,>50K
7404,Male,>50K
7405,Female,<=50K
7406,Female,<=50K
7407,Male,<=50K
7408,Female,<=50K
7409,Male,>50K
7410,Male,<=50K
7411,Male,<=50K
7412,Male,<=50K
7413,Male,>50K
7414,Female,<=50K
7415,Male,<=50K
7416,Male,>50K
7417,Female,<=50K
7418,Male,>50K
7419,Female,<=50K
7420,Male,>50K
7421,Female,<=50K
7422,Male,<=50K
7423,Male,>50K
7424,Male,<=50K
7425,Female,<=50K
7426,Female,<=50K
7427,Male,<=50K
7428,Male,<=50K
7429,Male,<=50K
7430,Male,<=50K
7431,Female,<=50K
7432,Male,>50K
7433,Female,<=50K
7434,Female,<=50K
7435,Male,<=50K
7436,Female,<=50K
7437,Male,<=50K
7438,Male,>50K
7439,Female,<=50K
7440,Male,<=50K
7441,Male,>50K
7442,Male,<=50K
7443,Female,<=50K
7444,Female,<=50K
7445,Male,<=50K
7446,Female,<=50K
7447,Male,<=50K
7448,Female,<=50K
7449,Female,<=50K
7450,Female,>50K
7451,Female,<=50K
7452,Male,<=50K
7453,Female,<=50K
7454,Male,<=50K
7455,Male,<=50K
7456,Male,>50K
7457,Female,<=50K
7458,Female,<=50K
7459,Female,<=50K
7460,Male,>50K
7461,Male,<=50K
7462,Female,<=50K
7463,Female,<=50K
7464,Male,>50K
7465,Male,>50K
7466,Female,<=50K
7467,Male,>50K
7468,Female,<=50K
7469,Male,<=50K
7470,Male,<=50K
7471,Female,<=50K
7472,Male,<=50K
7473,Female,<=50K
7474,Female,<=50K
7475,Male,<=50K
7476,Male,>50K
7477,Female,<=50K
7478,Female,<=50K
7479,Male,<=50K
7480,Male,<=50K
7481,Male,<=50K
7482,Female,<=50K
7483,Male,<=50K
7484,Male,<=50K
7485,Female,>50K
7486,Female,<=50K
7487,Male,<=50K
7488,Female,<=50K
7489,Male,<=50K
7490,Male,<=50K
7491,Female,<=50K
7492,Male,>50K
7493,Male,<=50K
7494,Male,>50K
7495,Male,<=50K
7496,Male,<=50K
7497,Male,>50K
7498,Male,>50K
7499,Male,>50K
7500,Male,<=50K
7501,Male,<=50K
7502,Female,<=50K
7503,Male,>50K
7504,Female,<=50K
7505,Female,<=50K
7506,Male,<=50K
7507,Male,<=50K
7508,Male,<=50K
7509,Male,<=50K
7510,Male,<=50K
7511,Female,<=50K
7512,Male,<=50K
7513,Male,>50K
7514,Male,<=50K
7515,Male,<=50K
7516,Male,<=50K
7517,Male,>50K
7518,Male,<=50K
7519,Female,<=50K
7520,Male,<=50K
7521,Male,<=50K
7522,Male,<=50K
7523,Male,<=50K
7524,Female,<=50K
7525,Female,<=50K
7526,Male,<=50K
7527,Male,<=50K
7528,Female,<=50K
7529,Male,>50K
7530,Female,<=50K
7531,Male,>50K
7532,Male,>50K
7533,Male,<=50K
7534,Male,<=50K
7535,Female,<=50K
7536,Male,>50K
7537,Female,<=50K
7538,Male,<=50K
7539,Male,<=50K
7540,Male,<=50K
7541,Male,<=50K
7542,Male,<=50K
7543,Female,>50K
7544,Male,<=50K
7545,Male,<=50K
7546,Female,<=50K
7547,Female,<=50K
7548,Male,<=50K
7549,Male,<=50K
7550,Female,>50K
7551,Female,<=50K
7552,Female,<=50K
7553,Male,>50K
7554,Male,<=50K
7555,Male,>50K
7556,Male,<=50K
7557,Male,>50K
7558,Male,>50K
7559,Male,>50K
7560,Female,<=50K
7561,Male,>50K
7562,Female,<=50K
7563,Female,<=50K
7564,Male,<=50K
7565,Male,<=50K
7566,Male,<=50K
7567,Male,<=50K
7568,Female,<=50K
7569,Female,<=50K
7570,Male,<=50K
7571,Male,>50K
7572,Male,>50K
7573,Male,<=50K
7574,Female,<=50K
7575,Male,<=50K
7576,Female,<=50K
7577,Male,<=50K
7578,Female,<=50K
7579,Female,>50K
7580,Male,<=50K
7581,Female,<=50K
7582,Male,<=50K
7583,Male,<=50K
7584,Male,<=50K
7585,Female,<=50K
7586,Male,<=50K
7587,Male,<=50K
7588,Female,<=50K
7589,Female,<=50K
7590,Female,>50K
7591,Male,>50K
7592,Male,<=50K
7593,Female,<=50K
7594,Male,<=50K
7595,Female,<=50K
7596,Male,<=50K
7597,Female,<=50K
7598,Female,<=50K
7599,Male,>50K
7600,Male,<=50K
7601,Male,<=50K
7602,Male,<=50K
7603,Male,<=50K
7604,Female,<=50K
7605,Male,<=50K
7606,Female,<=50K
7607,Male,<=50K
7608,Female,<=50K
7609,Male,<=50K
7610,Male,<=50K
7611,Male,<=50K
7612,Male,<=50K
7613,Male,>50K
7614,Male,<=50K
7615,Female,<=50K
7616,Male,<=50K
7617,Female,<=50K
7618,Female,<=50K
7619,Male,<=50K
7620,Male,<=50K
7621,Male,>50K
7622,Female,<=50K
7623,Male,<=50K
7624,Male,>50K
7625,Female,<=50K
7626,Male,<=50K
7627,Female,<=50K
7628,Female,<=50K
7629,Male,>50K
7630,Male,<=50K
7631,Female,<=50K
7632,Female,<=50K
7633,Male,<=50K
7634,Female,<=50K
7635,Male,<=50K
7636,Female,<=50K
7637,Female,<=50K
7638,Male,>50K
7639,Female,<=50K
7640,Male,<=50K
7641,Male,>50K
7642,Female,<=50K
7643,Male,>50K
7644,Male,<=50K
7645,Male,>50K
7646,Male,<=50K
7647,Female,<=50K
7648,Male,>50K
7649,Male,>50K
7650,Male,<=50K
7651,Male,<=50K
7652,Female,<=50K
7653,Female,<=50K
7654,Male,<=50K
7655,Female,<=50K
7656,Female,<=50K
7657,Male,>50K
7658,Female,<=50K
7659,Male,<=50K
7660,Male,<=50K
7661,Female,<=50K
7662,Male,<=50K
7663,Female,<=50K
7664,Male,<=50K
7665,Female,<=50K
7666,Female,<=50K
7667,Male,<=50K
7668,Male,<=50K
7669,Male,<=50K
7670,Female,<=50K
7671,Male,>50K
7672,Male,<=50K
7673,Male,>50K
7674,Male,>50K
7675,Male,<=50K
7676,Male,>50K
7677,Female,<=50K
7678,Male,>50K
7679,Male,>50K
7680,Female,<=50K
7681,Male,>50K
7682,Male,<=50K
7683,Female,<=50K
7684,Male,<=50K
7685,Male,<=50K
7686,Male,<=50K
7687,Male,<=50K
7688,Male,<=50K
7689,Male,<=50K
7690,Male,>50K
7691,Male,<=50K
7692,Female,<=50K
7693,Male,<=50K
7694,Male,>50K
7695,Female,>50K
7696,Male,>50K
7697,Male,<=50K
7698,Male,>50K
7699,Male,>50K
7700,Male,<=50K
7701,Male,>50K
7702,Male,<=50K
7703,Female,<=50K
7704,Female,<=50K
7705,Male,<=50K
7706,Male,<=50K
7707,Male,<=50K
7708,Female,<=50K
7709,Male,>50K
7710,Male,<=50K
7711,Female,<=50K
7712,Male,<=50K
7713,Female,<=50K
7714,Male,>50K
7715,Female,<=50K
7716,Male,>50K
7717,Female,<=50K
7718,Male,>50K
7719,Female,<=50K
7720,Male,<=50K
7721,Male,>50K
7722,Male,<=50K
7723,Male,<=50K
7724,Male,<=50K
7725,Male,<=50K
7726,Male,<=50K
7727,Male,<=50K
7728,Male,<=50K
7729,Female,<=50K
7730,Female,<=50K
7731,Male,<=50K
7732,Male,>50K
7733,Female,>50K
7734,Male,<=50K
7735,Male,<=50K
7736,Male,<=50K
7737,Female,<=50K
7738,Male,<=50K
7739,Male,<=50K
7740,Female,<=50K
7741,Male,>50K
7742,Male,<=50K
7743,Male,<=50K
7744,Female,<=50K
7745,Male,>50K
7746,Male,<=50K
7747,Male,<=50K
7748,Female,<=50K
7749,Female,<=50K
7750,Male,<=50K
7751,Male,<=50K
7752,Male,<=50K
7753,Female,<=50K
7754,Female,<=50K
7755,Male,<=50K
7756,Male,<=50K
7757,Male,>50K
7758,Female,<=50K
7759,Female,<=50K
7760,Female,<=50K
7761,Male,<=50K
7762,Male,<=50K
