Divorced,Craft-repair,Not-in-family,White,Male,0,40,United-States
Never-married,Craft-repair,Own-child,White,Male,0,50,United-States
Married-civ-spouse,Sales,Husband,Black,Male,0,37,United-States
Never-married,Adm-clerical,Own-child,White,Male,0,40,United-States
Widowed,Handlers-cleaners,Other-relative,Black,Male,0,32,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,40,United-States
Never-married,Adm-clerical,Not-in-family,Other,Female,0,50,United-States
Divorced,Prof-specialty,Unmarried,White,Female,0,40,United-States
Never-married,Transport-moving,Own-child,White,Male,0,40,United-States
Divorced,Craft-repair,Unmarried,White,Male,0,40,United-States
Separated,Exec-managerial,Not-in-family,White,Male,99999,50,United-States
Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States
Never-married,Exec-managerial,Not-in-family,White,Female,0,40,United-States
Never-married,Adm-clerical,Own-child,Black,Female,0,20,United-States
Married-civ-spouse,?,Husband,White,Male,2228,32,United-States
Widowed,?,Not-in-family,White,Female,0,1,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,45,United-States
Divorced,Machine-op-inspct,Not-in-family,White,Male,0,10,United-States
Never-married,Prof-specialty,Unmarried,White,Female,0,40,United-States
Divorced,Exec-managerial,Not-in-family,White,Male,0,60,United-States
Widowed,Priv-house-serv,Unmarried,White,Female,0,12,Cuba
Never-married,Adm-clerical,Not-in-family,White,Male,0,40,United-States
Married-AF-spouse,Exec-managerial,Wife,White,Female,0,40,United-States
Never-married,Other-service,Not-in-family,White,Male,0,40,United-States
Separated,Tech-support,Own-child,White,Female,0,40,United-States
Never-married,Other-service,Not-in-family,White,Male,0,35,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States
Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States
Never-married,Other-service,Not-in-family,White,Male,0,20,United-States
Never-married,Adm-clerical,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States
Divorced,Exec-managerial,Unmarried,White,Female,0,40,United-States
Never-married,Other-service,Unmarried,Black,Female,0,40,United-States
Never-married,Adm-clerical,Not-in-family,White,Female,0,33,Mexico
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States
Never-married,Transport-moving,Own-child,White,Male,0,30,United-States
Never-married,Exec-managerial,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,50,United-States
Married-civ-spouse,?,Husband,White,Male,0,6,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,70,United-States
Divorced,Exec-managerial,Unmarried,White,Female,0,45,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,50,United-States
Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,40,?
Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,10,China
Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,60,United-States
Divorced,Exec-managerial,Not-in-family,White,Male,0,40,United-States
Never-married,Other-service,Own-child,White,Female,0,30,United-States
Never-married,Protective-serv,Unmarried,White,Male,0,44,United-States
Never-married,Other-service,Not-in-family,White,Male,0,37,United-States
Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States
Never-married,Transport-moving,Own-child,Black,Male,0,40,United-States
Never-married,Transport-moving,Not-in-family,Black,Male,0,40,United-States
Divorced,Tech-support,Not-in-family,White,Female,0,40,Poland
Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,50,United-States
Married-civ-spouse,Sales,Husband,White,Male,7688,40,United-States
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,55,United-States
Never-married,Tech-support,Not-in-family,White,Male,0,40,United-States
Divorced,Other-service,Not-in-family,Black,Female,0,40,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,50,United-States
Never-married,Other-service,Own-child,White,Male,0,40,United-States
Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,40,Philippines
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,Mexico
Married-civ-spouse,?,Husband,White,Male,0,40,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States
Never-married,Other-service,Own-child,White,Female,0,15,United-States
Never-married,Handlers-cleaners,Own-child,White,Male,0,22,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States
Never-married,Prof-specialty,Unmarried,White,Female,0,40,United-States
Married-civ-spouse,Protective-serv,Husband,White,Male,0,48,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States
Divorced,Adm-clerical,Unmarried,White,Female,0,35,United-States
Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,40,China
Never-married,Transport-moving,Own-child,White,Male,0,40,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,60,United-States
Separated,Craft-repair,Not-in-family,White,Male,0,50,United-States
Never-married,Adm-clerical,Unmarried,White,Female,0,40,United-States
Never-married,Other-service,Own-child,White,Male,0,38,United-States
Never-married,Other-service,Own-child,White,Female,0,9,United-States
Never-married,Other-service,Own-child,White,Female,0,32,United-States
Never-married,Sales,Own-child,Other,Female,0,32,United-States
Divorced,Craft-repair,Not-in-family,White,Male,0,40,United-States
Never-married,Transport-moving,Not-in-family,White,Male,0,40,United-States
Separated,Machine-op-inspct,Other-relative,Black,Female,0,40,United-States
Never-married,Handlers-cleaners,Not-in-family,White,Male,0,40,United-States
Divorced,Other-service,Not-in-family,Black,Female,0,24,United-States
Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,6,United-States
Divorced,Machine-op-inspct,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,60,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States
Never-married,Adm-clerical,Not-in-family,White,Female,3674,40,United-States
Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States
Never-married,Prof-specialty,Unmarried,White,Female,7896,50,United-States
Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,Greece
Never-married,?,Own-child,White,Female,0,40,United-States
Divorced,Prof-specialty,Not-in-family,White,Male,4865,55,United-States
Never-married,Handlers-cleaners,Own-child,White,Male,0,40,United-States
Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,40,Philippines
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States
Never-married,Other-service,Own-child,White,Female,0,35,United-States
Married-civ-spouse,Tech-support,Wife,White,Female,0,40,United-States
Never-married,Sales,Not-in-family,White,Female,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,Cuba
Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States
Divorced,Machine-op-inspct,Own-child,White,Male,0,40,United-States
Married-civ-spouse,?,Husband,White,Male,0,40,United-States
Married-civ-spouse,Protective-serv,Husband,White,Male,2635,16,United-States
Widowed,Exec-managerial,Unmarried,White,Female,0,55,United-States
Married-spouse-absent,Sales,Own-child,White,Female,0,40,United-States
Divorced,Craft-repair,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,45,United-States
Never-married,Exec-managerial,Not-in-family,White,Female,0,45,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States
Divorced,Farming-fishing,Not-in-family,White,Male,0,80,Puerto-Rico
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Never-married,Other-service,Own-child,White,Female,0,20,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States
Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,45,United-States
Never-married,Transport-moving,Own-child,White,Male,0,40,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,Portugal
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Never-married,Tech-support,Not-in-family,White,Male,0,40,United-States
Divorced,Sales,Own-child,White,Male,0,30,United-States
Divorced,Exec-managerial,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,30,Hungary
Separated,Other-service,Own-child,White,Male,0,60,Mexico
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2885,40,United-States
Never-married,?,Own-child,White,Female,594,10,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States
Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States
Never-married,Sales,Not-in-family,White,Male,0,48,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States
Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,40,Vietnam
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,United-States
Never-married,Exec-managerial,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,10,United-States
Separated,Prof-specialty,Unmarried,White,Female,0,40,United-States
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,40,United-States
Never-married,Machine-op-inspct,Not-in-family,White,Male,0,40,United-States
Never-married,Sales,Own-child,Black,Male,0,25,United-States
Never-married,Adm-clerical,Not-in-family,White,Female,2174,40,United-States
Never-married,Farming-fishing,Not-in-family,White,Male,8614,40,United-States
Never-married,Adm-clerical,Own-child,White,Male,0,40,United-States
Divorced,Other-service,Unmarried,White,Female,0,40,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,80,United-States
Divorced,Adm-clerical,Unmarried,White,Female,5721,44,United-States
Separated,Craft-repair,Own-child,White,Male,0,40,United-States
Never-married,Other-service,Own-child,White,Female,0,40,Mexico
Divorced,Craft-repair,Own-child,White,Female,0,40,United-States
Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States
Divorced,Tech-support,Not-in-family,White,Female,0,40,United-States
Never-married,Other-service,Own-child,White,Male,0,30,United-States
Married-civ-spouse,Other-service,Wife,White,Female,0,20,United-States
Never-married,Other-service,Own-child,White,Male,0,40,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,40,United-States
Separated,Other-service,Unmarried,White,Female,0,40,United-States
Divorced,Exec-managerial,Unmarried,White,Female,0,40,United-States
Divorced,Protective-serv,Not-in-family,White,Male,2174,40,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,45,United-States
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,38,United-States
Never-married,Adm-clerical,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,60,United-States
Never-married,Adm-clerical,Own-child,White,Male,0,40,United-States
Widowed,Other-service,Not-in-family,Black,Female,0,35,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Never-married,Transport-moving,Own-child,White,Male,0,50,United-States
Divorced,Exec-managerial,Not-in-family,White,Male,4650,40,United-States
Never-married,?,Unmarried,Black,Female,0,40,United-States
Never-married,Handlers-cleaners,Not-in-family,White,Male,0,40,United-States
Divorced,Prof-specialty,Not-in-family,White,Female,0,40,United-States
Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Never-married,Other-service,Own-child,White,Male,0,30,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,40,United-States
Married-civ-spouse,Sales,Husband,White,Male,15024,60,United-States
Never-married,Machine-op-inspct,Not-in-family,White,Female,0,45,United-States
Never-married,Sales,Not-in-family,Black,Male,0,15,United-States
Never-married,Prof-specialty,Not-in-family,White,Female,0,65,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,43,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,42,United-States
Married-civ-spouse,Sales,Husband,White,Male,2829,65,United-States
Never-married,Sales,Own-child,White,Female,0,20,United-States
Never-married,Prof-specialty,Own-child,White,Female,0,21,United-States
Never-married,Exec-managerial,Not-in-family,White,Female,0,40,United-States
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,United-States
Never-married,Prof-specialty,Not-in-family,White,Male,0,10,United-States
Widowed,Adm-clerical,Unmarried,White,Female,0,5,United-States
Married-civ-spouse,Tech-support,Husband,White,Male,0,84,United-States
Divorced,Sales,Not-in-family,White,Female,0,40,United-States
Never-married,Sales,Own-child,White,Male,0,45,United-States
Divorced,Machine-op-inspct,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,50,United-States
Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,14344,40,Vietnam
Married-civ-spouse,Transport-moving,Husband,White,Male,0,80,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States
Married-civ-spouse,?,Husband,White,Male,0,40,United-States
Never-married,Adm-clerical,Not-in-family,White,Male,0,30,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,46,United-States
Divorced,Adm-clerical,Not-in-family,White,Female,0,40,Germany
Never-married,Other-service,Own-child,White,Male,0,35,United-States
Married-civ-spouse,Tech-support,Husband,White,Male,0,38,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States
Married-civ-spouse,?,Husband,White,Male,0,45,United-States
Never-married,Machine-op-inspct,Unmarried,Black,Female,0,40,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Never-married,Tech-support,Unmarried,Black,Female,0,40,United-States
Never-married,Exec-managerial,Own-child,White,Female,0,40,United-States
Married-spouse-absent,Priv-house-serv,Other-relative,Black,Female,0,60,Jamaica
Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,65,Poland
Divorced,Adm-clerical,Unmarried,White,Female,0,32,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States
Never-married,Protective-serv,Not-in-family,White,Male,0,99,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States
Divorced,Other-service,Unmarried,Black,Male,0,45,United-States
Never-married,Other-service,Own-child,White,Male,0,30,United-States
Never-married,Sales,Not-in-family,White,Male,0,25,United-States
Never-married,Craft-repair,Own-child,White,Male,0,50,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Divorced,Exec-managerial,Unmarried,White,Female,0,60,United-States
Divorced,Farming-fishing,Not-in-family,White,Male,0,48,United-States
Divorced,Adm-clerical,Unmarried,White,Female,0,15,United-States
Divorced,Adm-clerical,Unmarried,White,Female,0,40,United-States
Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States
Married-civ-spouse,Transport-moving,Husband,White,Male,5178,40,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,42,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,84,United-States
Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,44,United-States
Never-married,Prof-specialty,Not-in-family,White,Male,0,60,United-States
Divorced,Sales,Unmarried,White,Female,0,40,United-States
Married-civ-spouse,?,Own-child,White,Female,0,40,United-States
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,70,United-States
Never-married,Transport-moving,Own-child,White,Male,0,40,United-States
Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States
Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States
Never-married,Machine-op-inspct,Own-child,Black,Female,0,20,United-States
Never-married,Prof-specialty,Not-in-family,White,Male,0,50,United-States
Never-married,Craft-repair,Own-child,White,Male,0,35,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,30,United-States
Widowed,Adm-clerical,Not-in-family,White,Female,0,37,United-States
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,United-States
Divorced,Other-service,Unmarried,White,Female,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Divorced,Craft-repair,Own-child,White,Female,0,20,United-States
Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,36,Philippines
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Divorced,Craft-repair,Own-child,Black,Male,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Married-civ-spouse,?,Husband,White,Male,0,40,United-States
Divorced,Handlers-cleaners,Not-in-family,White,Male,0,50,United-States
Married-civ-spouse,?,Husband,White,Male,10605,10,United-States
Never-married,Other-service,Own-child,White,Female,0,40,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,37,United-States
Divorced,Farming-fishing,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,40,United-States
Divorced,Exec-managerial,Unmarried,Black,Female,9562,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Never-married,Craft-repair,Other-relative,Black,Female,0,40,United-States
Divorced,Exec-managerial,Own-child,White,Female,0,40,United-States
Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States
Divorced,Other-service,Not-in-family,White,Male,0,80,United-States
Never-married,Prof-specialty,Not-in-family,White,Male,0,60,United-States
Divorced,Other-service,Unmarried,White,Female,0,40,United-States
Never-married,Exec-managerial,Not-in-family,White,Female,0,40,United-States
Never-married,Prof-specialty,Own-child,White,Female,0,15,United-States
Never-married,Sales,Own-child,Black,Male,0,25,United-States
Married-civ-spouse,Prof-specialty,Husband,Other,Male,99999,65,United-States
Married-civ-spouse,Farming-fishing,Husband,White,Male,2414,80,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,45,United-States
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,20,United-States
Divorced,Exec-managerial,Not-in-family,White,Female,0,40,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,16,United-States
Divorced,Machine-op-inspct,Own-child,White,Female,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Never-married,Exec-managerial,Other-relative,White,Male,0,50,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States
Never-married,Exec-managerial,Other-relative,White,Male,0,40,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,50,United-States
Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States
Never-married,Other-service,Own-child,White,Male,0,27,United-States
Married-civ-spouse,Sales,Husband,White,Male,4064,45,United-States
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,50,United-States
Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,40,Haiti
Divorced,Adm-clerical,Not-in-family,White,Female,0,30,United-States
Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States
Married-civ-spouse,Transport-moving,Husband,White,Male,0,38,United-States
Divorced,Prof-specialty,Not-in-family,White,Male,0,40,United-States
Divorced,Exec-managerial,Not-in-family,White,Female,0,40,United-States
Never-married,Other-service,Not-in-family,White,Male,3325,40,United-States
Never-married,Prof-specialty,Own-child,White,Female,2597,31,United-States
Married-civ-spouse,Other-service,Husband,Other,Male,0,40,Puerto-Rico
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2829,40,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States
Divorced,Adm-clerical,Unmarried,White,Male,0,38,United-States
Married-civ-spouse,Other-service,Wife,White,Female,0,36,Puerto-Rico
Never-married,Farming-fishing,Not-in-family,White,Male,0,60,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,50,United-States
Married-civ-spouse,Sales,Husband,White,Male,7688,45,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,60,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,38,United-States
Never-married,Handlers-cleaners,Other-relative,White,Male,0,50,United-States
Married-civ-spouse,Transport-moving,Husband,White,Male,0,80,United-States
Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,40,United-States
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States
Separated,?,Unmarried,White,Female,0,20,United-States
Never-married,Tech-support,Unmarried,White,Female,0,40,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,65,United-States
Never-married,Adm-clerical,Own-child,White,Female,0,35,United-States
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,Mexico
Divorced,Craft-repair,Own-child,White,Male,0,40,United-States
Separated,Prof-specialty,Not-in-family,White,Male,0,40,United-States
Never-married,Prof-specialty,Not-in-family,White,Female,0,50,United-States
Never-married,?,Own-child,White,Female,0,16,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,50,United-States
Divorced,Transport-moving,Not-in-family,White,Male,0,60,United-States
Divorced,Exec-managerial,Not-in-family,Black,Female,0,45,United-States
Married-civ-spouse,Tech-support,Husband,White,Male,0,48,United-States
Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,40,United-States
Never-married,Handlers-cleaners,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,?,Husband,White,Male,0,35,United-States
Never-married,Protective-serv,Own-child,White,Male,0,60,United-States
Divorced,Prof-specialty,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States
Married-civ-spouse,Protective-serv,Husband,White,Male,0,45,United-States
Never-married,?,Own-child,White,Female,0,40,United-States
Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States
Widowed,Other-service,Unmarried,White,Female,0,40,United-States
Divorced,Other-service,Unmarried,Black,Female,5455,40,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States
Married-civ-spouse,Sales,Husband,White,Male,7688,40,United-States
Never-married,Other-service,Own-child,White,Male,0,32,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,60,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,33,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States
Divorced,Prof-specialty,Unmarried,White,Female,0,80,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,48,United-States
Never-married,?,Own-child,White,Male,0,15,United-States
Married-civ-spouse,Transport-moving,Husband,White,Male,0,45,United-States
Never-married,Handlers-cleaners,Own-child,White,Male,0,45,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,50,United-States
Widowed,Craft-repair,Not-in-family,White,Female,0,38,United-States
Never-married,Farming-fishing,Own-child,White,Male,0,60,United-States
Never-married,?,Own-child,White,Female,0,20,United-States
Divorced,Prof-specialty,Not-in-family,White,Female,4101,40,United-States
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,15024,40,United-States
Married-civ-spouse,Craft-repair,Husband,Black,Male,0,52,United-States
Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States
Married-civ-spouse,?,Husband,White,Male,0,40,United-States
Married-civ-spouse,Transport-moving,Husband,White,Male,15024,99,United-States
Never-married,Craft-repair,Own-child,White,Male,0,40,United-States
Never-married,Other-service,Own-child,White,Male,0,16,United-States
Divorced,Other-service,Not-in-family,White,Female,0,40,United-States
Never-married,Protective-serv,Not-in-family,White,Male,0,40,United-States
Widowed,Sales,Not-in-family,White,Female,0,35,United-States
Never-married,Handlers-cleaners,Not-in-family,White,Male,0,38,United-States
Never-married,Exec-managerial,Own-child,White,Female,0,12,United-States
Never-married,Other-service,Not-in-family,White,Male,0,40,United-States
Never-married,?,Other-relative,White,Male,0,40,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,72,United-States
Never-married,Prof-specialty,Not-in-family,White,Female,0,50,United-States
Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,40,United-States
Never-married,Prof-specialty,Not-in-family,White,Male,0,40,Taiwan
Divorced,Tech-support,Unmarried,White,Female,0,40,United-States
Married-civ-spouse,Protective-serv,Wife,Black,Female,0,50,United-States
Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,Mexico
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,60,United-States
Never-married,Other-service,Not-in-family,White,Male,0,40,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,50,United-States
Separated,Machine-op-inspct,Own-child,White,Male,0,40,United-States
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,19,United-States
Married-civ-spouse,Other-service,Wife,White,Female,0,30,United-States
Never-married,Prof-specialty,Not-in-family,White,Male,0,60,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States
Widowed,?,Not-in-family,White,Female,0,9,United-States
Married-civ-spouse,Protective-serv,Husband,White,Male,0,90,United-States
Divorced,Sales,Unmarried,White,Female,0,40,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,75,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,50,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States
Never-married,Other-service,Own-child,White,Male,0,20,Canada
Married-civ-spouse,Sales,Husband,Black,Male,0,60,United-States
Married-civ-spouse,Exec-managerial,Husband,White,Male,6418,45,United-States
Never-married,Exec-managerial,Own-child,White,Female,0,40,United-States
Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States
Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,30,United-States
Never-married,Prof-specialty,Not-in-family,Black,Female,0,40,United-States
Married-civ-spouse,Protective-serv,Husband,White,Male,5178,40,United-States
Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States
Never-married,Transport-moving,Own-child,White,Male,0,16,United-States
Divorced,Handlers-cleaners,Unmarried,White,Female,0,40,United-States
Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States
Married-civ-spouse,Protective-serv,Husband,White,Male,0,52,United-States
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States
Never-married,Adm-clerical,Not-in-family,White,Female,0,47,Cuba
Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,30,United-States
Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,0,40,United-States
Never-married,Priv-house-serv,Not-in-family,White,Female,0,6,United-States
Married-civ-spouse,?,Not-in-family,Other,Female,0,6,Mexico
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States
Married-civ-spouse,Craft-repair,Husband,White,Male,0,35,United-States
Married-civ-spouse,Tech-support,Husband,White,Male,0,15,United-States
Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,Canada
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States
Widowed,?,Not-in-family,White,Female,0,12,United-States
Married-civ-spouse,Sales,Husband,White,Male,15024,60,United-States
Never-married,Other-service,Own-child,White,Female,0,10,United-States
