8922,Private,Female,<=50K
8923,Private,Male,<=50K
8924,Private,Male,<=50K
8925,Private,Male,<=50K
8926,Private,Male,<=50K
8927,Private,Male,>50K
8928,Private,Female,>50K
8929,Private,Male,<=50K
8930,Private,Male,<=50K
8931,Private,Female,<=50K
8932,Private,Male,<=50K
8933,Self-emp-not-inc,Male,<=50K
8934,Private,Male,<=50K
8935,Self-emp-not-inc,Male,<=50K
8936,Private,Male,>50K
8937,Private,Male,<=50K
8938,Private,Male,<=50K
8939,Private,Male,>50K
8940,?,Male,<=50K
8941,Private,Female,<=50K
8942,Private,Male,<=50K
8943,Private,Female,<=50K
8944,Private,Male,<=50K
8945,Private,Male,<=50K
8946,Private,Male,<=50K
8947,Private,Female,<=50K
8948,Private,Female,<=50K
8949,?,Female,<=50K
8950,Private,Female,<=50K
8951,Private,Female,<=50K
8952,Private,Male,>50K
8953,Private,Male,<=50K
8954,?,Male,>50K
8955,Self-emp-not-inc,Female,>50K
8956,Self-emp-not-inc,Male,<=50K
8957,Self-emp-inc,Male,<=50K
8958,Self-emp-not-inc,Male,<=50K
8959,Self-emp-not-inc,Male,<=50K
8960,Local-gov,Female,<=50K
8961,Self-emp-not-inc,Male,<=50K
8962,Private,Female,>50K
8963,?,Female,<=50K
8964,Private,Female,<=50K
8965,Private,Female,<=50K
8966,Private,Male,>50K
8967,Local-gov,Male,>50K
8968,Private,Male,<=50K
8969,Private,Male,<=50K
8970,Private,Male,<=50K
8971,Private,Male,<=50K
8972,Local-gov,Female,>50K
8973,Private,Male,>50K
8974,Private,Female,<=50K
8975,Private,Male,>50K
8976,Private,Male,<=50K
8977,Self-emp-inc,Male,>50K
8978,Private,Male,<=50K
8979,Self-emp-not-inc,Female,>50K
8980,Self-emp-not-inc,Male,<=50K
8981,Private,Male,>50K
8982,Self-emp-inc,Male,>50K
8983,Private,Male,<=50K
8984,Private,Female,<=50K
8985,?,Female,<=50K
8986,Private,Male,<=50K
8987,Private,Male,<=50K
8988,Private,Male,>50K
8989,Private,Male,>50K
8990,Private,Male,<=50K
8991,?,Female,<=50K
8992,Private,Male,<=50K
8993,Private,Male,<=50K
8994,Private,Male,>50K
8995,Private,Male,<=50K
8996,?,Male,<=50K
8997,Private,Female,<=50K
8998,Private,Male,<=50K
8999,Private,Male,<=50K
9000,Self-emp-not-inc,Male,<=50K
9001,Self-emp-not-inc,Male,<=50K
9002,Private,Male,<=50K
9003,Private,Female,<=50K
9004,Private,Male,>50K
9005,Private,Male,>50K
9006,Private,Male,<=50K
9007,Private,Male,<=50K
9008,Private,Male,>50K
9009,Self-emp-inc,Male,<=50K
9010,Private,Female,<=50K
9011,Private,Male,<=50K
9012,Private,Female,<=50K
9013,State-gov,Female,>50K
9014,Private,Male,>50K
9015,Local-gov,Male,<=50K
9016,Private,Male,>50K
9017,Private,Female,>50K
9018,Private,Male,<=50K
9019,Private,Male,<=50K
9020,Private,Male,<=50K
9021,Self-emp-not-inc,Male,>50K
9022,Private,Male,>50K
9023,Private,Male,>50K
9024,Self-emp-not-inc,Male,>50K
9025,Private,Male,<=50K
9026,Private,Male,>50K
9027,Private,Male,<=50K
9028,?,Male,<=50K
9029,Private,Male,>50K
9030,?,Male,<=50K
9031,Private,Male,>50K
9032,Local-gov,Male,<=50K
9033,Private,Male,>50K
9034,Private,Female,<=50K
9035,State-gov,Male,<=50K
9036,Private,Male,<=50K
9037,Private,Male,<=50K
9038,Private,Male,>50K
9039,Private,Female,<=50K
9040,Private,Female,<=50K
9041,Private,Male,>50K
9042,Private,Female,<=50K
9043,Private,Female,<=50K
9044,Private,Male,<=50K
9045,Federal-gov,Female,<=50K
9046,Private,Male,<=50K
9047,Private,Female,<=50K
9048,Private,Male,<=50K
9049,Private,Female,<=50K
9050,Private,Male,>50K
9051,Private,Male,<=50K
9052,Private,Female,<=50K
9053,Private,Female,<=50K
9054,Private,Male,<=50K
9055,Private,Female,<=50K
9056,Private,Male,<=50K
9057,Private,Male,<=50K
9058,State-gov,Female,<=50K
9059,Private,Male,>50K
9060,Private,Male,>50K
9061,Private,Female,<=50K
9062,Self-emp-not-inc,Male,>50K
9063,State-gov,Male,>50K
9064,Private,Male,<=50K
9065,Private,Male,<=50K
9066,Private,Male,>50K
9067,Private,Female,<=50K
9068,Private,Male,<=50K
9069,State-gov,Female,<=50K
9070,Private,Male,>50K
9071,Private,Male,<=50K
9072,Self-emp-not-inc,Male,>50K
9073,Private,Female,<=50K
9074,Private,Male,<=50K
9075,Private,Male,<=50K
9076,Private,Female,<=50K
9077,Private,Female,<=50K
9078,Private,Male,<=50K
9079,Self-emp-inc,Male,>50K
9080,Self-emp-not-inc,Male,<=50K
9081,Private,Male,<=50K
9082,State-gov,Female,<=50K
9083,Private,Male,<=50K
9084,Private,Male,>50K
9085,Private,Male,<=50K
9086,Private,Male,<=50K
9087,Private,Male,<=50K
9088,Private,Male,<=50K
9089,Private,Male,<=50K
9090,Private,Female,<=50K
9091,Private,Male,>50K
9092,Private,Male,<=50K
9093,Self-emp-inc,Male,>50K
9094,Local-gov,Male,<=50K
9095,State-gov,Male,<=50K
9096,Private,Male,<=50K
9097,Local-gov,Female,<=50K
9098,Private,Male,<=50K
9099,Private,Male,<=50K
9100,Private,Male,<=50K
9101,Self-emp-not-inc,Female,>50K
9102,Private,Female,<=50K
9103,Self-emp-not-inc,Female,<=50K
9104,Private,Male,<=50K
9105,Private,Male,>50K
9106,?,Female,<=50K
9107,Private,Male,<=50K
9108,Self-emp-not-inc,Male,>50K
9109,State-gov,Male,<=50K
9110,Private,Female,<=50K
9111,State-gov,Male,<=50K
9112,Private,Male,<=50K
9113,Federal-gov,Male,>50K
9114,Private,Male,<=50K
9115,Private,Male,<=50K
9116,Private,Male,<=50K
9117,Private,Female,<=50K
9118,Private,Male,<=50K
9119,Private,Female,<=50K
9120,Private,Male,<=50K
9121,Private,Male,<=50K
9122,Private,Female,<=50K
9123,Private,Male,>50K
9124,Self-emp-not-inc,Male,<=50K
9125,Private,Male,<=50K
9126,Private,Male,>50K
9127,Private,Male,<=50K
9128,Self-emp-inc,Female,<=50K
9129,Private,Male,>50K
9130,Private,Male,>50K
9131,Self-emp-not-inc,Male,>50K
9132,Private,Male,<=50K
9133,State-gov,Female,<=50K
9134,Local-gov,Male,>50K
9135,Private,Male,<=50K
9136,Private,Male,<=50K
9137,Private,Male,<=50K
9138,?,Male,<=50K
9139,Private,Female,<=50K
9140,?,Male,>50K
9141,?,Female,<=50K
9142,Private,Male,>50K
9143,Self-emp-not-inc,Male,<=50K
9144,Private,Male,<=50K
9145,Local-gov,Male,>50K
9146,Private,Male,>50K
9147,?,Female,<=50K
9148,?,Female,<=50K
9149,Private,Female,<=50K
9150,Federal-gov,Male,>50K
9151,Private,Female,<=50K
9152,State-gov,Male,<=50K
9153,Private,Female,<=50K
9154,Private,Male,<=50K
9155,?,Male,<=50K
9156,Private,Female,<=50K
9157,Private,Female,<=50K
9158,Private,Male,<=50K
9159,Private,Male,<=50K
9160,Private,Male,<=50K
9161,Private,Female,<=50K
9162,Local-gov,Female,<=50K
9163,Local-gov,Female,<=50K
9164,Private,Male,<=50K
9165,Private,Female,>50K
9166,Local-gov,Male,>50K
9167,Self-emp-not-inc,Male,<=50K
9168,Private,Female,>50K
9169,Private,Male,<=50K
9170,?,Male,<=50K
9171,Private,Female,<=50K
9172,Private,Male,<=50K
9173,Private,Male,>50K
9174,Private,Female,<=50K
9175,Private,Female,<=50K
9176,Private,Female,<=50K
9177,Private,Male,>50K
9178,?,Male,<=50K
9179,Private,Male,>50K
9180,Private,Male,>50K
9181,Local-gov,Female,<=50K
9182,Private,Male,>50K
9183,Private,Male,<=50K
9184,Private,Male,>50K
9185,Private,Male,<=50K
9186,Private,Male,<=50K
9187,Private,Male,>50K
9188,Private,Male,<=50K
9189,Private,Male,<=50K
9190,Self-emp-not-inc,Male,>50K
9191,Private,Male,<=50K
9192,Private,Male,<=50K
9193,Private,Male,<=50K
9194,State-gov,Male,>50K
9195,Private,Male,<=50K
9196,Private,Male,<=50K
9197,?,Male,>50K
9198,Private,Male,>50K
9199,Private,Male,>50K
9200,Self-emp-not-inc,Male,>50K
9201,Private,Female,<=50K
9202,Private,Female,<=50K
9203,Private,Female,<=50K
9204,Private,Male,>50K
9205,Federal-gov,Male,>50K
9206,Private,Female,<=50K
9207,Private,Female,<=50K
9208,Private,Male,<=50K
9209,Private,Female,<=50K
9210,Self-emp-not-inc,Female,>50K
9211,?,Female,>50K
9212,Federal-gov,Male,<=50K
9213,State-gov,Male,>50K
9214,?,Male,<=50K
9215,Local-gov,Male,<=50K
9216,Private,Male,<=50K
9217,Private,Male,>50K
9218,Private,Male,>50K
9219,Private,Female,<=50K
9220,Private,Female,<=50K
9221,Private,Male,<=50K
9222,Private,Female,<=50K
9223,Private,Male,<=50K
9224,Private,Male,<=50K
9225,Local-gov,Male,<=50K
9226,Private,Female,<=50K
9227,Private,Female,>50K
9228,Private,Male,>50K
9229,Private,Male,<=50K
9230,Private,Female,<=50K
9231,Private,Male,<=50K
9232,State-gov,Male,>50K
9233,Private,Male,<=50K
9234,Private,Female,<=50K
9235,Federal-gov,Male,>50K
9236,Private,Male,<=50K
9237,Private,Male,>50K
9238,Local-gov,Female,<=50K
9239,Private,Female,<=50K
9240,Private,Female,<=50K
9241,Private,Male,>50K
9242,Private,Male,>50K
9243,Private,Female,<=50K
9244,Private,Female,>50K
9245,?,Male,>50K
9246,Private,Male,<=50K
9247,State-gov,Male,>50K
9248,Local-gov,Female,<=50K
9249,Private,Female,<=50K
9250,Private,Male,<=50K
9251,Private,Male,<=50K
9252,Private,Male,<=50K
9253,Private,Female,<=50K
9254,Federal-gov,Male,>50K
9255,Private,Male,<=50K
9256,Private,Male,<=50K
9257,Without-pay,Male,<=50K
9258,State-gov,Female,<=50K
9259,Private,Male,<=50K
9260,Self-emp-not-inc,Male,<=50K
9261,Private,Female,<=50K
9262,Private,Female,<=50K
9263,Federal-gov,Male,<=50K
9264,Private,Male,<=50K
9265,Self-emp-not-inc,Male,>50K
9266,Local-gov,Male,<=50K
9267,Private,Male,<=50K
9268,Local-gov,Male,>50K
9269,Private,Male,>50K
9270,Private,Male,<=50K
9271,Private,Male,<=50K
9272,Private,Female,<=50K
9273,Private,Male,>50K
9274,Self-emp-not-inc,Male,>50K
9275,Private,Male,<=50K
9276,Local-gov,Male,<=50K
9277,Federal-gov,Female,<=50K
9278,Private,Female,<=50K
9279,Private,Female,>50K
9280,Self-emp-not-inc,Male,<=50K
9281,Private,Female,<=50K
9282,Private,Male,<=50K
9283,Private,Male,<=50K
9284,Private,Male,<=50K
9285,Private,Male,<=50K
9286,Private,Female,<=50K
9287,Private,Female,<=50K
9288,State-gov,Male,<=50K
9289,Private,Female,<=50K
9290,Private,Female,<=50K
9291,Private,Female,<=50K
9292,Private,Male,<=50K
9293,?,Male,<=50K
9294,Private,Female,<=50K
9295,Private,Male,<=50K
9296,Self-emp-not-inc,Male,<=50K
9297,Private,Female,<=50K
9298,Private,Male,<=50K
9299,Self-emp-not-inc,Male,<=50K
9300,Private,Female,<=50K
9301,Private,Male,<=50K
9302,Self-emp-inc,Male,<=50K
9303,Self-emp-not-inc,Male,<=50K
9304,Federal-gov,Male,<=50K
9305,Private,Male,<=50K
9306,Private,Male,>50K
9307,Self-emp-not-inc,Male,<=50K
9308,Private,Male,<=50K
9309,Private,Male,<=50K
9310,Private,Male,>50K
9311,Private,Male,<=50K
9312,Private,Male,>50K
9313,Private,Male,<=50K
9314,Private,Female,<=50K
9315,Private,Female,<=50K
9316,Private,Male,<=50K
9317,Private,Male,<=50K
9318,Private,Male,<=50K
9319,Private,Male,<=50K
9320,Self-emp-not-inc,Male,<=50K
9321,Self-emp-inc,Male,>50K
9322,Private,Male,<=50K
9323,Self-emp-not-inc,Male,<=50K
9324,?,Male,>50K
9325,Self-emp-not-inc,Male,<=50K
9326,Local-gov,Male,<=50K
9327,Private,Male,<=50K
9328,Private,Female,<=50K
9329,Private,Male,>50K
9330,Private,Female,<=50K
9331,Private,Male,>50K
9332,Private,Male,<=50K
9333,Private,Female,<=50K
9334,Private,Male,<=50K
9335,Private,Male,<=50K
9336,Private,Male,<=50K
9337,State-gov,Male,<=50K
9338,Private,Male,<=50K
9339,Private,Female,<=50K
9340,?,Female,<=50K
9341,Private,Male,<=50K
9342,?,Male,>50K
9343,Private,Male,<=50K
9344,Federal-gov,Male,<=50K
9345,Private,Male,>50K
9346,Private,Male,<=50K
9347,Private,Female,>50K
9348,Private,Male,>50K
9349,Private,Female,<=50K
9350,State-gov,Female,<=50K
9351,?,Male,<=50K
9352,State-gov,Male,>50K
9353,?,Female,<=50K
9354,Private,Male,<=50K
9355,Private,Male,<=50K
9356,Private,Female,<=50K
9357,Self-emp-not-inc,Male,<=50K
9358,?,Female,<=50K
9359,Private,Male,<=50K
9360,Private,Female,<=50K
9361,Private,Male,<=50K
9362,Local-gov,Male,<=50K
9363,Private,Male,<=50K
9364,Private,Male,>50K
9365,Private,Male,<=50K
9366,Private,Female,<=50K
9367,?,Male,<=50K
9368,Private,Female,<=50K
9369,Private,Female,<=50K
9370,Private,Male,<=50K
9371,Private,Male,<=50K
9372,Private,Male,>50K
9373,Private,Male,<=50K
9374,Private,Female,<=50K
9375,Private,Male,<=50K
9376,Private,Male,<=50K
9377,Private,Female,<=50K
9378,Private,Male,>50K
9379,Private,Male,<=50K
9380,Private,Female,<=50K
9381,Private,Male,<=50K
9382,Private,Male,<=50K
9383,Private,Male,<=50K
9384,Federal-gov,Female,<=50K
9385,Private,Male,<=50K
9386,Self-emp-not-inc,Male,>50K
9387,Private,Male,<=50K
9388,Private,Male,<=50K
9389,Local-gov,Male,<=50K
9390,Private,Male,<=50K
9391,Private,Male,<=50K
9392,Private,Male,>50K
9393,Private,Male,>50K
9394,Private,Female,<=50K
9395,Private,Female,<=50K
9396,Private,Male,<=50K
9397,Private,Male,<=50K
9398,Self-emp-not-inc,Male,<=50K
9399,Local-gov,Male,>50K
9400,Self-emp-not-inc,Male,<=50K
9401,State-gov,Female,<=50K
9402,Private,Male,<=50K
9403,Private,Male,<=50K
9404,Local-gov,Male,<=50K
9405,Local-gov,Male,<=50K
9406,Private,Male,<=50K
9407,Private,Male,<=50K
9408,Private,Male,<=50K
9409,?,Male,<=50K
9410,Private,Male,<=50K
9411,Private,Male,<=50K
9412,Private,Female,<=50K
9413,Private,Male,<=50K
9414,Private,Male,<=50K
9415,Self-emp-not-inc,Male,<=50K
9416,Federal-gov,Male,>50K
9417,Private,Male,<=50K
9418,Self-emp-inc,Male,>50K
9419,Private,Female,<=50K
9420,Private,Male,<=50K
9421,Private,Female,<=50K
9422,Private,Female,>50K
9423,Private,Male,<=50K
9424,Local-gov,Female,<=50K
9425,Private,Male,>50K
9426,Private,Male,<=50K
9427,Self-emp-inc,Male,<=50K
9428,Private,Male,<=50K
9429,Private,Male,<=50K
9430,Private,Male,<=50K
9431,Private,Male,<=50K
9432,Private,Male,<=50K
9433,Self-emp-inc,Female,<=50K
9434,Private,Female,<=50K
9435,Private,Male,<=50K
9436,Private,Male,<=50K
9437,Private,Male,<=50K
9438,Private,Female,<=50K
9439,Private,Male,>50K
9440,Self-emp-inc,Male,<=50K
9441,Private,Female,<=50K
9442,Private,Male,<=50K
9443,Private,Male,<=50K
9444,Private,Male,<=50K
9445,Private,Female,<=50K
9446,Private,Male,<=50K
9447,Self-emp-not-inc,Female,<=50K
9448,Private,Female,<=50K
9449,Private,Male,>50K
9450,Self-emp-not-inc,Male,<=50K
9451,Private,Male,<=50K
9452,?,Female,<=50K
9453,Private,Male,>50K
9454,Local-gov,Male,>50K
9455,Private,Male,<=50K
9456,Private,Male,<=50K
9457,Private,Female,<=50K
9458,Private,Male,<=50K
9459,Private,Male,<=50K
9460,State-gov,Female,<=50K
9461,Private,Male,<=50K
9462,Private,Male,<=50K
9463,State-gov,Male,<=50K
9464,Self-emp-not-inc,Female,<=50K
9465,Private,Male,>50K
9466,Private,Male,<=50K
9467,Private,Male,<=50K
9468,State-gov,Female,>50K
9469,Self-emp-not-inc,Female,>50K
9470,Private,Male,<=50K
9471,Local-gov,Female,<=50K
9472,Private,Male,<=50K
9473,Private,Female,<=50K
9474,Private,Male,<=50K
9475,Private,Female,<=50K
9476,Self-emp-not-inc,Male,<=50K
9477,?,Female,<=50K
9478,Private,Male,<=50K
9479,Local-gov,Male,<=50K
9480,Local-gov,Male,<=50K
9481,Private,Male,<=50K
9482,Private,Male,<=50K
9483,Private,Female,<=50K
9484,?,Male,<=50K
9485,Private,Male,<=50K
9486,Private,Male,<=50K
9487,Private,Male,<=50K
9488,Private,Male,<=50K
9489,Private,Male,<=50K
9490,?,Female,<=50K
9491,Private,Male,>50K
9492,Private,Female,<=50K
9493,Private,Male,>50K
9494,Self-emp-not-inc,Male,<=50K
9495,Private,Male,<=50K
9496,Local-gov,Female,<=50K
9497,Private,Female,<=50K
9498,Self-emp-not-inc,Female,<=50K
9499,Private,Female,<=50K
9500,?,Female,>50K
9501,Private,Male,<=50K
9502,Private,Male,>50K
9503,Self-emp-inc,Male,>50K
9504,Private,Female,<=50K
9505,Local-gov,Male,<=50K
9506,State-gov,Male,>50K
9507,Private,Male,<=50K
9508,Private,Male,<=50K
9509,Self-emp-not-inc,Female,<=50K
9510,Private,Female,<=50K
9511,Private,Male,<=50K
9512,Private,Female,<=50K
9513,Private,Male,<=50K
9514,Local-gov,Female,<=50K
9515,Self-emp-inc,Female,<=50K
9516,Private,Male,>50K
9517,Local-gov,Female,<=50K
9518,Private,Female,<=50K
9519,Private,Male,<=50K
9520,Private,Male,<=50K
9521,Private,Female,>50K
9522,Private,Female,<=50K
9523,Self-emp-inc,Male,>50K
9524,Private,Male,<=50K
9525,Private,Female,<=50K
9526,Private,Male,<=50K
9527,Private,Male,<=50K
9528,Private,Male,<=50K
9529,Local-gov,Male,>50K
9530,Private,Female,<=50K
9531,?,Male,<=50K
9532,Private,Female,<=50K
9533,Self-emp-not-inc,Male,<=50K
9534,Private,Male,<=50K
9535,State-gov,Female,<=50K
9536,?,Male,<=50K
9537,Private,Male,<=50K
9538,Local-gov,Male,<=50K
9539,Local-gov,Female,<=50K
9540,Private,Male,<=50K
9541,Local-gov,Female,<=50K
9542,Private,Female,<=50K
9543,Private,Male,<=50K
9544,Private,Male,<=50K
9545,Private,Female,<=50K
9546,Private,Male,<=50K
9547,Private,Male,>50K
9548,Federal-gov,Female,<=50K
9549,?,Male,<=50K
9550,Self-emp-not-inc,Male,<=50K
9551,Private,Female,<=50K
9552,State-gov,Male,<=50K
9553,Private,Male,<=50K
9554,Federal-gov,Female,<=50K
9555,Self-emp-not-inc,Male,<=50K
9556,Private,Female,<=50K
9557,?,Male,<=50K
9558,Self-emp-not-inc,Female,>50K
9559,Private,Male,>50K
9560,Local-gov,Male,<=50K
9561,Private,Female,>50K
9562,Private,Male,<=50K
9563,Private,Male,<=50K
9564,Private,Male,<=50K
9565,Self-emp-not-inc,Female,<=50K
9566,Private,Male,<=50K
9567,Private,Male,>50K
9568,State-gov,Female,<=50K
9569,Private,Male,<=50K
9570,Private,Female,<=50K
9571,Local-gov,Female,<=50K
9572,Private,Female,<=50K
9573,Private,Male,<=50K
9574,Private,Male,<=50K
9575,Private,Female,<=50K
9576,Private,Female,<=50K
9577,?,Female,<=50K
9578,Private,Male,<=50K
9579,Private,Female,<=50K
9580,Federal-gov,Male,<=50K
9581,Private,Female,<=50K
9582,?,Male,>50K
9583,Self-emp-not-inc,Male,<=50K
9584,Private,Female,<=50K
9585,Private,Female,<=50K
9586,Self-emp-not-inc,Male,<=50K
9587,Private,Female,<=50K
9588,Local-gov,Female,>50K
9589,State-gov,Male,>50K
9590,Private,Female,<=50K
9591,Private,Female,<=50K
9592,Private,Female,<=50K
9593,Private,Female,<=50K
9594,Local-gov,Male,<=50K
9595,Local-gov,Female,<=50K
9596,Federal-gov,Male,<=50K
9597,State-gov,Female,<=50K
9598,Private,Male,<=50K
9599,Local-gov,Female,>50K
9600,Self-emp-inc,Male,<=50K
9601,Private,Male,<=50K
9602,Private,Male,<=50K
9603,Private,Male,<=50K
9604,Local-gov,Male,<=50K
9605,Private,Male,>50K
9606,Self-emp-not-inc,Male,<=50K
9607,Private,Female,<=50K
9608,Private,Female,<=50K
9609,Private,Female,<=50K
9610,Private,Male,>50K
9611,Private,Female,<=50K
9612,Private,Male,<=50K
9613,Private,Male,>50K
9614,Private,Male,<=50K
9615,Private,Male,<=50K
9616,?,Male,<=50K
9617,Private,Male,<=50K
9618,Private,Female,<=50K
9619,Private,Male,<=50K
9620,Private,Male,>50K
9621,Private,Female,<=50K
9622,State-gov,Female,<=50K
9623,Private,Female,<=50K
9624,Private,Male,<=50K
9625,Local-gov,Female,<=50K
9626,?,Female,<=50K
9627,Private,Female,<=50K
9628,Private,Female,<=50K
9629,Private,Male,>50K
9630,Local-gov,Male,<=50K
9631,Private,Male,<=50K
9632,Private,Male,>50K
9633,Private,Male,<=50K
9634,Private,Female,<=50K
9635,Private,Female,<=50K
9636,Private,Male,<=50K
9637,Private,Male,<=50K
9638,Private,Male,<=50K
9639,Private,Male,>50K
9640,Private,Male,<=50K
9641,Private,Male,<=50K
9642,Private,Male,<=50K
9643,Self-emp-not-inc,Male,<=50K
9644,Private,Female,<=50K
9645,Private,Male,<=50K
9646,Self-emp-not-inc,Female,<=50K
9647,Private,Male,<=50K
9648,Private,Male,>50K
9649,Private,Male,>50K
9650,?,Male,<=50K
9651,Private,Female,<=50K
9652,Private,Male,>50K
9653,Private,Male,<=50K
9654,Local-gov,Male,<=50K
9655,Private,Male,<=50K
9656,Local-gov,Male,<=50K
9657,Private,Male,<=50K
9658,Private,Male,<=50K
9659,Private,Male,<=50K
9660,Local-gov,Male,>50K
9661,Private,Male,<=50K
9662,Private,Male,<=50K
9663,Private,Male,>50K
9664,Private,Male,<=50K
9665,Private,Female,<=50K
9666,Private,Female,<=50K
9667,Private,Female,<=50K
9668,Private,Male,<=50K
9669,Private,Male,<=50K
9670,Private,Female,<=50K
9671,Private,Male,<=50K
9672,State-gov,Female,>50K
9673,Self-emp-not-inc,Male,>50K
9674,Local-gov,Female,<=50K
9675,Local-gov,Female,<=50K
9676,Self-emp-not-inc,Male,>50K
9677,Private,Male,<=50K
9678,Self-emp-inc,Male,<=50K
9679,Private,Male,<=50K
9680,Private,Male,<=50K
9681,Private,Male,<=50K
9682,Private,Male,<=50K
9683,State-gov,Male,>50K
9684,Local-gov,Female,<=50K
9685,Private,Male,<=50K
9686,Private,Male,>50K
9687,Private,Male,<=50K
9688,State-gov,Male,>50K
9689,Self-emp-not-inc,Male,<=50K
9690,Private,Female,>50K
9691,Private,Female,<=50K
9692,Private,Female,<=50K
9693,Private,Female,<=50K
9694,Private,Male,<=50K
9695,Self-emp-not-inc,Male,<=50K
9696,Private,Female,<=50K
9697,Private,Male,<=50K
9698,Private,Female,<=50K
9699,Private,Female,<=50K
9700,Private,Male,<=50K
9701,Private,Male,<=50K
9702,State-gov,Female,<=50K
9703,?,Male,<=50K
9704,Private,Female,<=50K
9705,Private,Male,<=50K
9706,Local-gov,Female,<=50K
9707,Local-gov,Male,<=50K
9708,?,Female,<=50K
9709,Private,Male,<=50K
9710,Private,Male,<=50K
9711,Private,Female,<=50K
9712,?,Male,<=50K
9713,Private,Male,>50K
9714,Private,Female,<=50K
9715,Private,Female,>50K
9716,Private,Male,<=50K
9717,Self-emp-not-inc,Male,<=50K
9718,Self-emp-not-inc,Male,>50K
9719,Self-emp-not-inc,Male,<=50K
9720,Local-gov,Female,<=50K
9721,State-gov,Female,<=50K
9722,Private,Male,<=50K
9723,Private,Male,>50K
9724,Private,Male,<=50K
9725,State-gov,Male,<=50K
9726,Private,Male,<=50K
9727,Private,Male,<=50K
9728,Private,Male,<=50K
9729,Private,Female,<=50K
9730,Self-emp-inc,Male,>50K
9731,Private,Female,>50K
9732,Private,Male,<=50K
9733,Private,Female,<=50K
9734,Private,Male,>50K
9735,Private,Male,<=50K
9736,Private,Male,>50K
9737,Private,Female,<=50K
9738,Private,Female,<=50K
9739,Self-emp-not-inc,Male,<=50K
9740,Private,Male,<=50K
9741,Private,Male,>50K
9742,Private,Male,<=50K
9743,Self-emp-not-inc,Male,<=50K
9744,Private,Male,<=50K
9745,Private,Female,<=50K
9746,State-gov,Male,<=50K
9747,Private,Female,<=50K
9748,Private,Male,<=50K
9749,Local-gov,Male,<=50K
9750,Private,Male,<=50K
9751,Private,Male,>50K
9752,Private,Female,>50K
9753,Local-gov,Female,>50K
9754,Self-emp-not-inc,Male,<=50K
9755,Private,Male,<=50K
9756,Private,Female,<=50K
9757,Private,Male,<=50K
9758,Private,Female,<=50K
9759,Private,Male,<=50K
9760,Private,Male,>50K
9761,Local-gov,Male,>50K
9762,Private,Male,<=50K
9763,Private,Female,<=50K
9764,Self-emp-not-inc,Male,>50K
9765,Private,Male,<=50K
9766,Private,Male,>50K
9767,Private,Male,<=50K
9768,Private,Female,<=50K
9769,Private,Male,>50K
9770,Private,Female,<=50K
9771,Private,Male,<=50K
9772,Private,Female,<=50K
9773,Private,Male,<=50K
9774,Private,Male,>50K
9775,Private,Female,<=50K
9776,Private,Female,<=50K
9777,Private,Male,>50K
9778,?,Male,<=50K
9779,Private,Female,<=50K
9780,Federal-gov,Male,>50K
9781,Private,Male,<=50K
9782,Local-gov,Male,<=50K
9783,Private,Male,<=50K
9784,Private,Female,<=50K
9785,Self-emp-inc,Male,>50K
9786,Private,Male,<=50K
9787,?,Male,<=50K
9788,Self-emp-not-inc,Male,<=50K
9789,Private,Male,<=50K
9790,Private,Female,<=50K
9791,Private,Male,<=50K
9792,Private,Male,<=50K
9793,State-gov,Male,<=50K
9794,Private,Male,>50K
9795,Local-gov,Male,<=50K
9796,Private,Male,<=50K
9797,Self-emp-inc,Male,<=50K
9798,Private,Male,>50K
9799,Private,Male,>50K
9800,Private,Male,<=50K
9801,Private,Male,>50K
9802,Private,Female,<=50K
9803,Private,Female,<=50K
9804,Private,Female,<=50K
9805,Self-emp-inc,Female,<=50K
9806,Private,Female,<=50K
9807,Private,Male,<=50K
9808,Local-gov,Male,<=50K
9809,Private,Male,<=50K
9810,Private,Female,<=50K
9811,Private,Male,<=50K
9812,Local-gov,Female,>50K
9813,Private,Male,<=50K
9814,Private,Male,>50K
9815,Private,Male,<=50K
9816,Private,Female,<=50K
9817,Self-emp-not-inc,Male,>50K
9818,Federal-gov,Male,<=50K
9819,Private,Male,>50K
9820,Local-gov,Male,>50K
9821,Self-emp-inc,Male,<=50K
9822,Private,Female,>50K
9823,Local-gov,Male,<=50K
9824,Private,Female,>50K
9825,Local-gov,Female,<=50K
9826,Private,Male,>50K
9827,Local-gov,Female,>50K
9828,State-gov,Male,>50K
9829,Self-emp-inc,Male,<=50K
9830,Private,Male,<=50K
9831,Private,Male,<=50K
9832,Private,Male,<=50K
9833,Self-emp-not-inc,Male,<=50K
9834,Private,Female,<=50K
9835,Private,Female,<=50K
9836,State-gov,Male,<=50K
9837,Private,Female,>50K
9838,Private,Female,<=50K
9839,Private,Female,<=50K
9840,Private,Female,<=50K
9841,Private,Male,<=50K
9842,Self-emp-inc,Male,>50K
9843,Private,Male,<=50K
9844,Private,Male,<=50K
9845,Private,Female,<=50K
9846,Self-emp-not-inc,Male,<=50K
9847,Self-emp-not-inc,Male,>50K
9848,Private,Female,<=50K
9849,Private,Male,<=50K
9850,Private,Male,<=50K
9851,Private,Female,<=50K
9852,Private,Male,>50K
9853,Private,Female,<=50K
9854,Private,Male,<=50K
9855,Private,Female,>50K
9856,Local-gov,Female,<=50K
9857,Self-emp-not-inc,Male,>50K
9858,Private,Male,<=50K
