Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,70,?,<=50K
Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,56,United-States,<=50K
Never-married,Other-service,Not-in-family,White,Female,0,25,United-States,<=50K
Never-married,?,Own-child,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,50,United-States,<=50K
Divorced,Exec-managerial,Not-in-family,White,Female,0,40,United-States,<=50K
Separated,Exec-managerial,Not-in-family,White,Male,14084,45,United-States,>50K
Never-married,Farming-fishing,Not-in-family,White,Male,0,72,United-States,<=50K
Never-married,Other-service,Own-child,White,Female,0,10,United-States,<=50K
Widowed,Machine-op-inspct,Not-in-family,White,Female,0,10,United-States,<=50K
Divorced,Sales,Not-in-family,White,Female,0,5,United-States,<=50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,45,United-States,>50K
Never-married,Tech-support,Own-child,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,48,United-States,>50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,40,United-States,<=50K
Never-married,?,Not-in-family,White,Female,0,25,United-States,<=50K
Never-married,Machine-op-inspct,Own-child,White,Male,0,44,United-States,<=50K
Divorced,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
Never-married,?,Not-in-family,White,Female,8614,35,United-States,>50K
Never-married,Sales,Other-relative,Black,Male,0,30,United-States,<=50K
Never-married,?,Own-child,White,Female,0,35,United-States,<=50K
Never-married,Sales,Not-in-family,White,Male,0,49,El-Salvador,<=50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,20,United-States,<=50K
Never-married,Adm-clerical,Not-in-family,White,Female,0,48,United-States,<=50K
Divorced,Sales,Unmarried,White,Female,0,36,United-States,<=50K
Divorced,Craft-repair,Not-in-family,White,Male,0,40,United-States,>50K
Never-married,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
Never-married,Other-service,Own-child,White,Female,0,25,United-States,<=50K
Separated,Adm-clerical,Not-in-family,White,Male,0,38,United-States,<=50K
Divorced,Other-service,Unmarried,White,Female,0,35,United-States,<=50K
Never-married,Other-service,Not-in-family,Black,Male,0,40,United-States,<=50K
Divorced,Adm-clerical,Unmarried,Black,Female,0,40,United-States,<=50K
Married-civ-spouse,Transport-moving,Wife,White,Female,0,25,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,2829,40,United-States,<=50K
Divorced,Exec-managerial,Unmarried,White,Male,0,35,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,45,United-States,>50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,60,Outlying-US(Guam-USVI-etc),<=50K
Widowed,Exec-managerial,Unmarried,White,Female,0,30,United-States,<=50K
Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,4931,3,United-States,<=50K
Never-married,Transport-moving,Own-child,Black,Male,0,40,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
Separated,Sales,Unmarried,White,Female,0,45,United-States,<=50K
Never-married,?,Not-in-family,White,Male,0,30,United-States,<=50K
Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50K
Divorced,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
Never-married,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,40,?,<=50K
Never-married,Craft-repair,Not-in-family,Black,Male,0,40,United-States,<=50K
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,50,United-States,>50K
Never-married,Handlers-cleaners,Own-child,White,Male,0,40,United-States,<=50K
Never-married,Other-service,Not-in-family,Black,Female,0,40,United-States,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,30,United-States,<=50K
Never-married,Machine-op-inspct,Own-child,White,Male,0,48,United-States,<=50K
Divorced,Tech-support,Not-in-family,White,Female,0,40,United-States,<=50K
Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
Divorced,Adm-clerical,Unmarried,Black,Female,0,40,United-States,<=50K
Never-married,Handlers-cleaners,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Tech-support,Husband,White,Male,0,45,United-States,>50K
Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,75,United-States,>50K
Married-civ-spouse,Transport-moving,Husband,White,Male,7688,70,United-States,>50K
Never-married,Other-service,Not-in-family,White,Male,0,50,United-States,<=50K
Divorced,Sales,Not-in-family,White,Male,0,50,United-States,<=50K
Never-married,Other-service,Not-in-family,White,Male,0,24,United-States,<=50K
Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,40,Vietnam,<=50K
Married-civ-spouse,Farming-fishing,Wife,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,55,United-States,>50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,50,United-States,>50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50K
Never-married,Transport-moving,Not-in-family,White,Male,0,45,United-States,<=50K
Never-married,Other-service,Other-relative,White,Male,0,25,United-States,<=50K
Divorced,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
Never-married,?,Own-child,White,Male,0,40,United-States,<=50K
Widowed,Other-service,Unmarried,White,Female,0,16,United-States,<=50K
Separated,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,United-States,<=50K
Never-married,Sales,Not-in-family,White,Female,0,45,United-States,<=50K
Never-married,Sales,Own-child,White,Male,0,20,United-States,<=50K
Separated,Adm-clerical,Unmarried,White,Male,0,60,United-States,<=50K
Divorced,Prof-specialty,Unmarried,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,Mexico,<=50K
Widowed,Other-service,Unmarried,White,Female,0,30,Puerto-Rico,<=50K
Married-civ-spouse,Sales,Wife,Black,Female,0,40,United-States,<=50K
Married-civ-spouse,Other-service,Husband,White,Male,0,20,United-States,<=50K
Never-married,Machine-op-inspct,Own-child,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,>50K
Never-married,Adm-clerical,Other-relative,Black,Female,0,40,Jamaica,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,40,United-States,<=50K
Divorced,?,Not-in-family,White,Female,1086,20,United-States,<=50K
Never-married,Sales,Not-in-family,White,Male,0,45,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,Mexico,<=50K
Never-married,Exec-managerial,Unmarried,White,Female,0,40,United-States,<=50K
Divorced,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,85,United-States,<=50K
Married-civ-spouse,Sales,Husband,Black,Male,0,40,United-States,<=50K
Never-married,Other-service,Own-child,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
Never-married,Other-service,Not-in-family,White,Female,0,35,United-States,<=50K
Never-married,?,Own-child,White,Female,0,40,United-States,<=50K
Never-married,Sales,Not-in-family,White,Female,0,15,United-States,<=50K
Never-married,Farming-fishing,Unmarried,White,Male,0,30,?,<=50K
Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,40,Cambodia,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,56,United-States,>50K
Never-married,Adm-clerical,Own-child,White,Male,0,50,United-States,<=50K
Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,99,United-States,<=50K
Widowed,?,Not-in-family,White,Female,0,12,United-States,<=50K
Never-married,Tech-support,Own-child,White,Female,0,25,Ecuador,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,80,United-States,>50K
Never-married,Craft-repair,Own-child,White,Male,0,20,United-States,<=50K
Divorced,Exec-managerial,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,?,Husband,White,Male,0,40,Nicaragua,<=50K
Widowed,Craft-repair,Not-in-family,White,Female,0,35,United-States,<=50K
Separated,Adm-clerical,Unmarried,Black,Male,0,35,United-States,<=50K
Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50K
Never-married,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,<=50K
Divorced,Exec-managerial,Not-in-family,White,Male,27828,50,United-States,>50K
Never-married,Craft-repair,Not-in-family,White,Male,0,48,United-States,<=50K
Separated,Prof-specialty,Own-child,White,Female,0,38,United-States,<=50K
Never-married,Craft-repair,Not-in-family,White,Male,0,40,Mexico,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,53,?,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,48,United-States,>50K
Never-married,Handlers-cleaners,Own-child,White,Male,0,27,United-States,<=50K
Divorced,Exec-managerial,Not-in-family,White,Male,0,40,United-States,>50K
Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,16,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,Canada,<=50K
Never-married,Exec-managerial,Not-in-family,White,Male,0,50,United-States,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,<=50K
Never-married,Other-service,Unmarried,Black,Female,0,30,United-States,<=50K
Never-married,?,Own-child,Asian-Pac-Islander,Male,0,80,Philippines,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,40,United-States,>50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50K
Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,52,United-States,>50K
Never-married,Sales,Own-child,White,Female,0,20,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,50,United-States,>50K
Married-civ-spouse,Transport-moving,Husband,White,Male,7298,60,United-States,>50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,35,United-States,<=50K
Never-married,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50K
Never-married,Exec-managerial,Unmarried,Black,Female,0,40,United-States,<=50K
Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,84,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,65,United-States,>50K
Never-married,Handlers-cleaners,Own-child,White,Male,0,35,United-States,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,>50K
Divorced,Transport-moving,Not-in-family,White,Male,0,50,United-States,<=50K
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,12,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,60,Germany,>50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,50,United-States,<=50K
Divorced,Exec-managerial,Unmarried,White,Male,0,40,United-States,<=50K
Never-married,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
Never-married,Prof-specialty,Not-in-family,White,Female,8614,40,United-States,>50K
Never-married,Prof-specialty,Own-child,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,40,Jamaica,<=50K
Never-married,Craft-repair,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
Never-married,Exec-managerial,Unmarried,White,Female,0,50,United-States,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Sales,Husband,White,Male,0,50,United-States,>50K
Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,40,South,<=50K
Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50K
Never-married,?,Own-child,White,Female,0,40,Iran,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,38,United-States,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
Never-married,Exec-managerial,Own-child,White,Female,0,20,United-States,<=50K
Never-married,Adm-clerical,Own-child,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,Puerto-Rico,>50K
Never-married,Craft-repair,Not-in-family,White,Male,0,50,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,10,United-States,<=50K
Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,40,United-States,>50K
Never-married,Sales,Own-child,White,Male,0,20,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,70,United-States,>50K
Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0,40,Jamaica,>50K
Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,40,United-States,<=50K
Never-married,Sales,Other-relative,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,46,Canada,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,20,United-States,<=50K
Separated,Craft-repair,Not-in-family,Black,Male,0,40,United-States,<=50K
Divorced,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,55,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,99999,40,United-States,>50K
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,20,United-States,>50K
Never-married,Craft-repair,Other-relative,White,Male,0,40,Mexico,<=50K
Married-civ-spouse,Other-service,Husband,White,Male,0,20,United-States,<=50K
Never-married,?,Own-child,White,Male,0,50,United-States,<=50K
Never-married,Prof-specialty,Not-in-family,White,Male,0,50,United-States,<=50K
Never-married,Handlers-cleaners,Other-relative,White,Male,0,40,United-States,<=50K
Never-married,Sales,Not-in-family,White,Female,0,10,?,<=50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,50,United-States,<=50K
Never-married,Sales,Own-child,White,Male,0,40,United-States,<=50K
Never-married,Exec-managerial,Own-child,White,Female,0,40,United-States,<=50K
Divorced,Other-service,Unmarried,White,Female,0,12,United-States,<=50K
Married-civ-spouse,Exec-managerial,Wife,White,Female,5178,40,United-States,>50K
Never-married,Sales,Own-child,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,50,Taiwan,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,?,>50K
Never-married,Adm-clerical,Own-child,White,Female,0,25,United-States,<=50K
Married-civ-spouse,Sales,Husband,White,Male,15024,50,United-States,>50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,<=50K
Never-married,?,Other-relative,Asian-Pac-Islander,Female,0,12,South,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,28,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,United-States,>50K
Divorced,Other-service,Own-child,White,Female,0,30,United-States,<=50K
Never-married,?,Own-child,White,Female,0,40,United-States,<=50K
Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
Divorced,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
Never-married,Adm-clerical,Own-child,White,Female,0,10,United-States,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,50,United-States,>50K
Widowed,Exec-managerial,Unmarried,White,Female,0,40,United-States,<=50K
Never-married,Other-service,Other-relative,White,Male,0,50,United-States,<=50K
Separated,Machine-op-inspct,Unmarried,Black,Male,0,40,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,40,United-States,>50K
Widowed,?,Not-in-family,Black,Female,0,40,United-States,<=50K
Divorced,Craft-repair,Unmarried,Black,Male,0,40,United-States,<=50K
Divorced,Sales,Unmarried,White,Female,0,42,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,Canada,<=50K
Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,65,United-States,<=50K
Never-married,Other-service,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,Mexico,<=50K
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,18,United-States,<=50K
Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,32,United-States,<=50K
Never-married,Adm-clerical,Not-in-family,White,Female,0,30,United-States,<=50K
Divorced,Exec-managerial,Not-in-family,White,Male,0,30,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,Iran,>50K
Never-married,Tech-support,Not-in-family,White,Male,0,50,United-States,<=50K
Divorced,?,Not-in-family,White,Female,0,30,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50K
Never-married,?,Not-in-family,White,Female,0,50,United-States,>50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,55,United-States,>50K
Never-married,Sales,Not-in-family,White,Male,0,38,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,United-States,>50K
Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,99,United-States,>50K
Never-married,Exec-managerial,Not-in-family,White,Female,0,70,United-States,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
Never-married,Machine-op-inspct,Own-child,White,Male,0,55,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
Separated,Other-service,Not-in-family,Black,Female,0,35,United-States,<=50K
Never-married,Exec-managerial,Own-child,White,Female,0,40,Yugoslavia,<=50K
Divorced,Adm-clerical,Not-in-family,White,Male,0,40,United-States,<=50K
Divorced,Craft-repair,Not-in-family,White,Male,0,56,United-States,<=50K
Never-married,Sales,Not-in-family,White,Male,0,48,United-States,<=50K
Never-married,Craft-repair,Not-in-family,White,Female,0,40,United-States,<=50K
Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,40,United-States,<=50K
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,30,United-States,<=50K
Never-married,Sales,Other-relative,White,Male,0,45,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,Italy,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,60,Canada,<=50K
Divorced,Protective-serv,Own-child,Other,Male,0,40,United-States,<=50K
Divorced,Farming-fishing,Unmarried,White,Male,0,65,United-States,<=50K
Never-married,Prof-specialty,Not-in-family,White,Male,0,38,United-States,<=50K
Divorced,?,Unmarried,White,Female,0,30,United-States,<=50K
Never-married,Other-service,Own-child,White,Male,0,20,United-States,<=50K
Married-civ-spouse,Sales,Husband,Other,Male,0,60,?,<=50K
Widowed,Adm-clerical,Unmarried,White,Female,0,20,United-States,<=50K
Never-married,?,Not-in-family,White,Male,0,4,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,40,United-States,>50K
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,<=50K
Never-married,Machine-op-inspct,Own-child,White,Female,0,40,United-States,<=50K
Never-married,Sales,Own-child,White,Male,0,24,United-States,<=50K
Married-civ-spouse,Transport-moving,Husband,Black,Male,0,40,United-States,>50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,36,United-States,>50K
Never-married,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Other-service,Husband,White,Male,0,25,United-States,<=50K
Divorced,Exec-managerial,Unmarried,White,Female,7430,45,United-States,>50K
Never-married,Prof-specialty,Not-in-family,White,Male,0,55,United-States,>50K
Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,40,India,<=50K
Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50K
Never-married,Exec-managerial,Unmarried,Black,Female,0,40,United-States,<=50K
Never-married,Sales,Not-in-family,White,Male,0,50,United-States,<=50K
Widowed,Adm-clerical,Unmarried,White,Female,0,60,United-States,<=50K
Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,40,Jamaica,<=50K
Married-civ-spouse,Craft-repair,Husband,Black,Male,0,40,United-States,>50K
Never-married,Other-service,Own-child,White,Male,0,12,Canada,<=50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,36,Canada,<=50K
Separated,Other-service,Not-in-family,White,Male,0,40,United-States,<=50K
Never-married,Sales,Not-in-family,White,Male,0,50,United-States,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,50,United-States,>50K
Divorced,Sales,Own-child,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,60,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,5013,70,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,47,United-States,<=50K
Divorced,Other-service,Unmarried,Black,Female,0,40,United-States,<=50K
Never-married,?,Own-child,White,Male,0,40,United-States,<=50K
Separated,?,Not-in-family,White,Female,6849,60,United-States,<=50K
Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,40,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,50,United-States,<=50K
Divorced,Prof-specialty,Unmarried,White,Female,0,40,United-States,<=50K
Never-married,Transport-moving,Not-in-family,Black,Male,0,60,United-States,<=50K
Never-married,Handlers-cleaners,Own-child,White,Male,0,60,United-States,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,40,Outlying-US(Guam-USVI-etc),<=50K
Never-married,Machine-op-inspct,Own-child,White,Female,0,30,United-States,<=50K
Divorced,Other-service,Unmarried,White,Female,0,10,?,<=50K
Never-married,Exec-managerial,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,30,India,<=50K
Never-married,Other-service,Own-child,White,Male,0,40,United-States,<=50K
Divorced,Exec-managerial,Other-relative,White,Female,0,50,United-States,<=50K
Never-married,Adm-clerical,Own-child,White,Male,0,40,United-States,<=50K
Never-married,Adm-clerical,Not-in-family,White,Female,0,26,United-States,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,45,United-States,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,45,United-States,>50K
Never-married,?,Not-in-family,White,Male,0,55,United-States,<=50K
Married-civ-spouse,Other-service,Husband,White,Male,0,60,United-States,<=50K
Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,40,United-States,<=50K
Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,35,India,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
Never-married,Exec-managerial,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,35,United-States,<=50K
Never-married,Other-service,Not-in-family,White,Male,0,30,United-States,<=50K
Divorced,Other-service,Unmarried,White,Female,0,30,United-States,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,<=50K
Divorced,Exec-managerial,Not-in-family,White,Female,0,35,United-States,<=50K
Never-married,?,Own-child,White,Male,0,40,United-States,<=50K
Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,0,40,Philippines,<=50K
Never-married,Machine-op-inspct,Own-child,White,Male,8614,40,United-States,>50K
Never-married,Handlers-cleaners,Own-child,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,70,United-States,<=50K
Never-married,Prof-specialty,Not-in-family,Black,Female,0,40,Germany,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50K
Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,24,Philippines,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,United-States,>50K
Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,44,United-States,>50K
Divorced,Adm-clerical,Other-relative,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,60,United-States,>50K
Never-married,Craft-repair,Not-in-family,White,Male,0,30,United-States,<=50K
Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,40,United-States,>50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,45,United-States,>50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,51,United-States,<=50K
Divorced,?,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,55,United-States,>50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7688,40,United-States,>50K
Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,Black,Male,0,40,United-States,<=50K
Never-married,?,Own-child,Black,Male,0,40,United-States,<=50K
Never-married,Other-service,Own-child,White,Male,0,16,United-States,<=50K
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,40,United-States,>50K
Never-married,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50K
Never-married,Sales,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
Never-married,Machine-op-inspct,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,<=50K
Never-married,Other-service,Unmarried,White,Female,0,40,Mexico,<=50K
Never-married,Sales,Not-in-family,White,Male,0,45,United-States,<=50K
Divorced,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
